"cruise","datetime_utc","latitude","longitude","depth","temperature","salinity","ncp","k"
"AT46",2022-02-18 16:00:04,40.052,-70.84,5,10.7521,34.3081,16.54,7.27
"AT46",2022-02-18 16:00:29,40.0518,-70.84,5,10.7517,34.3089,17.63,7.27
"AT46",2022-02-18 16:00:52,40.0514,-70.84,5,10.7515,34.309,18.08,7.27
"AT46",2022-02-18 16:01:18,40.051,-70.84,5,10.7512,34.309,18.14,7.27
"AT46",2022-02-18 16:01:43,40.051,-70.8396,5,10.7517,34.3092,17.76,7.28
"AT46",2022-02-18 16:02:06,40.051,-70.8392,5,10.7521,34.3093,16.94,7.28
"AT46",2022-02-18 16:02:31,40.051,-70.8388,5,10.7523,34.3093,16.27,7.28
"AT46",2022-02-18 16:02:54,40.051,-70.8384,5,10.7524,34.3092,16,7.28
"AT46",2022-02-18 16:03:19,40.051,-70.838,5,10.7524,34.3089,15.77,7.28
"AT46",2022-02-18 16:03:44,40.051,-70.8376,5,10.7517,34.3071,14.8,7.28
"AT46",2022-02-18 16:04:07,40.051,-70.8372,5,10.7512,34.3055,13.89,7.28
"AT46",2022-02-18 16:04:32,40.051,-70.8368,5,10.7511,34.3046,12.07,7.28
"AT46",2022-02-18 16:04:57,40.051,-70.8363,5,10.7514,34.3042,10.36,7.28
"AT46",2022-02-18 16:05:22,40.051,-70.8359,5,10.7515,34.304,8.966,7.28
"AT46",2022-02-18 16:05:48,40.051,-70.8355,5,10.7511,34.3045,8.903,7.28
"AT46",2022-02-18 16:06:13,40.051,-70.8351,5,10.7508,34.3049,9.205,7.28
"AT46",2022-02-18 16:06:36,40.0513,-70.8347,5,10.7504,34.3038,8.955,7.28
"AT46",2022-02-18 16:07:01,40.0517,-70.8343,5,10.75,34.3023,9.14,7.29
"AT46",2022-02-18 16:07:27,40.052,-70.8338,5,10.7498,34.3027,10.17,7.29
"AT46",2022-02-18 16:07:52,40.052,-70.8334,5,10.7498,34.3063,10.87,7.29
"AT46",2022-02-18 16:08:17,40.052,-70.833,5,10.7498,34.3098,11.1,7.29
"AT46",2022-02-18 16:08:40,40.052,-70.8322,5,10.7503,34.3147,11.34,7.29
"AT46",2022-02-18 16:09:05,40.052,-70.8314,5,10.7508,34.32,11.5,7.29
"AT46",2022-02-18 16:09:30,40.052,-70.8308,5,10.7517,34.3229,11.12,7.29
"AT46",2022-02-18 16:09:55,40.052,-70.8304,5,10.7529,34.3238,11.48,7.29
"AT46",2022-02-18 16:10:20,40.052,-70.8299,5,10.754,34.3245,12.35,7.29
"AT46",2022-02-18 16:10:45,40.052,-70.8295,5,10.7542,34.3244,13.73,7.29
"AT46",2022-02-18 16:11:11,40.052,-70.8291,5,10.7545,34.3243,14.74,7.29
"AT46",2022-02-18 16:11:34,40.052,-70.8287,5,10.7552,34.3261,14.14,7.3
"AT46",2022-02-18 16:11:57,40.052,-70.8283,5,10.7562,34.3286,12.4,7.3
"AT46",2022-02-18 16:12:22,40.052,-70.8279,5,10.7574,34.3306,10.38,7.3
"AT46",2022-02-18 16:12:48,40.052,-70.8275,5,10.7593,34.3297,9.879,7.3
"AT46",2022-02-18 16:13:13,40.052,-70.8271,5,10.7612,34.3287,10.43,7.3
"AT46",2022-02-18 16:13:38,40.052,-70.8267,5,10.7616,34.3283,11.2,7.3
"AT46",2022-02-18 16:14:03,40.052,-70.8262,5,10.7618,34.3278,13.06,7.3
"AT46",2022-02-18 16:14:27,40.052,-70.8258,5,10.7625,34.3282,15.06,7.3
"AT46",2022-02-18 16:14:52,40.052,-70.8254,5,10.7639,34.3298,17.1,7.3
"AT46",2022-02-18 16:15:17,40.052,-70.825,5,10.7654,34.3314,17.58,7.3
"AT46",2022-02-18 16:15:40,40.052,-70.8246,5,10.7656,34.3336,18.45,7.31
"AT46",2022-02-18 16:16:03,40.052,-70.8242,5,10.7657,34.3358,18.45,7.31
"AT46",2022-02-18 16:16:29,40.052,-70.8236,5,10.7666,34.3376,18.42,7.31
"AT46",2022-02-18 16:16:54,40.052,-70.8228,5,10.7683,34.3386,17.22,7.31
"AT46",2022-02-18 16:17:19,40.052,-70.822,5,10.7699,34.3395,16.51,7.31
"AT46",2022-02-18 16:17:42,40.052,-70.8216,5,10.7708,34.3385,16.12,7.31
"AT46",2022-02-18 16:18:08,40.052,-70.8212,5,10.7718,34.3373,16.76,7.31
"AT46",2022-02-18 16:18:31,40.052,-70.8208,5,10.7727,34.3373,16.83,7.31
"AT46",2022-02-18 16:18:56,40.052,-70.8204,5,10.7736,34.3381,17.26,7.31
"AT46",2022-02-18 16:19:21,40.052,-70.8199,5,10.7744,34.3387,17.41,7.31
"AT46",2022-02-18 16:19:47,40.052,-70.8195,5,10.775,34.3387,17.78,7.32
"AT46",2022-02-18 16:20:12,40.052,-70.8191,5,10.7756,34.3386,17.88,7.32
"AT46",2022-02-18 16:20:35,40.052,-70.8187,5,10.7762,34.3378,18.33,7.32
"AT46",2022-02-18 16:21:00,40.052,-70.8183,5,10.7769,34.3367,18.26,7.32
"AT46",2022-02-18 16:21:25,40.052,-70.8179,5,10.7775,34.3368,17.42,7.32
"AT46",2022-02-18 16:21:49,40.052,-70.8175,5,10.7778,34.3396,16.11,7.32
"AT46",2022-02-18 16:22:14,40.052,-70.8171,5,10.7782,34.3425,14.88,7.32
"AT46",2022-02-18 16:22:39,40.052,-70.8163,5,10.7791,34.3446,13.58,7.32
"AT46",2022-02-18 16:23:04,40.052,-70.8154,5,10.7802,34.3467,12.93,7.32
"AT46",2022-02-18 16:23:29,40.052,-70.8148,5,10.7812,34.3471,13.12,7.32
"AT46",2022-02-18 16:23:54,40.052,-70.8144,5,10.7822,34.3458,13.95,7.33
"AT46",2022-02-18 16:24:20,40.052,-70.814,5,10.7831,34.3444,13.92,7.33
"AT46",2022-02-18 16:24:44,40.052,-70.8136,5,10.7831,34.3432,14.06,7.33
"AT46",2022-02-18 16:25:10,40.052,-70.8131,5,10.7832,34.3419,13.65,7.33
"AT46",2022-02-18 16:25:35,40.052,-70.8127,5,10.7837,34.3416,13.85,7.33
"AT46",2022-02-18 16:26:00,40.052,-70.8123,5,10.7845,34.3416,13.34,7.33
"AT46",2022-02-18 16:26:25,40.052,-70.8119,5,10.7852,34.3419,13.63,7.33
"AT46",2022-02-18 16:26:50,40.052,-70.8115,5,10.7857,34.3428,13.71,7.33
"AT46",2022-02-18 16:27:16,40.052,-70.811,5,10.7862,34.3438,14.51,7.33
"AT46",2022-02-18 16:27:41,40.052,-70.8106,5,10.7865,34.3444,14.89,7.33
"AT46",2022-02-18 16:28:04,40.052,-70.8102,5,10.7867,34.345,15.85,7.33
"AT46",2022-02-18 16:28:28,40.052,-70.8096,5,10.787,34.345,15.36,7.34
"AT46",2022-02-18 16:28:52,40.052,-70.8088,5,10.7874,34.3445,14.75,7.34
"AT46",2022-02-18 16:29:17,40.052,-70.808,5,10.7877,34.3439,13.54,7.34
"AT46",2022-02-18 16:29:42,40.052,-70.8076,5,10.7881,34.3444,13.16,7.34
"AT46",2022-02-18 16:30:07,40.052,-70.8072,5,10.7885,34.345,12.69,7.34
"AT46",2022-02-18 16:30:32,40.052,-70.8068,5,10.789,34.3456,12.45,7.34
"AT46",2022-02-18 16:30:55,40.052,-70.8064,5,10.7894,34.3461,12.38,7.34
"AT46",2022-02-18 16:31:20,40.052,-70.8059,5,10.7899,34.3467,12.51,7.34
"AT46",2022-02-18 16:31:45,40.052,-70.8055,5,10.7905,34.3471,12.33,7.34
"AT46",2022-02-18 16:32:10,40.052,-70.8051,5,10.7912,34.3474,12.23,7.34
"AT46",2022-02-18 16:32:36,40.052,-70.8047,5,10.7922,34.3493,12.81,7.34
