"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","latitude_API","longitude_API","depth","biosat","O2_Ar_ratio"
"EN608",2018-02-05 02:25:47,41.1521,-70.5717,41.1519,-70.5723,5,2.646,20.8804
"EN608",2018-02-05 02:25:59,41.1519,-70.5723,41.1519,-70.5723,5,2.617,21.1498
"EN608",2018-02-05 02:26:10,41.1519,-70.5728,41.1519,-70.5723,5,2.465,20.9132
"EN608",2018-02-05 02:26:22,41.1519,-70.5735,41.1519,-70.5723,5,2.512,20.866
"EN608",2018-02-05 02:26:33,41.1518,-70.5741,41.1519,-70.5756,5,2.319,20.8652
"EN608",2018-02-05 02:26:44,41.1518,-70.5747,41.1519,-70.5756,5,2.305,20.9291
"EN608",2018-02-05 02:26:56,41.1518,-70.5754,41.1519,-70.5756,5,2.457,20.9526
"EN608",2018-02-05 02:27:07,41.1519,-70.576,41.1519,-70.5756,5,2.533,20.8989
"EN608",2018-02-05 02:27:18,41.152,-70.5766,41.1519,-70.5756,5,2.538,21.0207
"EN608",2018-02-05 02:27:30,41.152,-70.5773,41.1519,-70.5756,5,2.456,20.9433
"EN608",2018-02-05 02:27:41,41.1521,-70.5779,41.1523,-70.579,5,2.333,20.9344
"EN608",2018-02-05 02:27:52,41.1522,-70.5785,41.1523,-70.579,5,2.255,20.8682
"EN608",2018-02-05 02:28:04,41.1523,-70.5792,41.1523,-70.579,5,2.192,20.7736
"EN608",2018-02-05 02:28:15,41.1524,-70.5798,41.1523,-70.579,5,2.157,20.9406
"EN608",2018-02-05 02:28:26,41.1525,-70.5804,41.1523,-70.579,5,2.241,20.8789
"EN608",2018-02-05 02:28:38,41.1526,-70.5811,41.1528,-70.5823,5,2.334,20.8995
"EN608",2018-02-05 02:28:49,41.1527,-70.5817,41.1528,-70.5823,5,2.284,20.954
"EN608",2018-02-05 02:29:01,41.1528,-70.5824,41.1528,-70.5823,5,2.242,20.8682
"EN608",2018-02-05 02:29:12,41.1529,-70.5829,41.1528,-70.5823,5,2.146,20.8895
"EN608",2018-02-05 02:29:23,41.153,-70.5835,41.1528,-70.5823,5,1.974,20.836
"EN608",2018-02-05 02:29:35,41.1532,-70.5842,41.1534,-70.5855,5,2.036,20.8021
"EN608",2018-02-05 02:29:46,41.1533,-70.5848,41.1534,-70.5855,5,2,20.7775
"EN608",2018-02-05 02:29:57,41.1534,-70.5853,41.1534,-70.5855,5,2.023,20.9318
"EN608",2018-02-05 02:30:09,41.1535,-70.5859,41.1534,-70.5855,5,2.092,20.8526
"EN608",2018-02-05 02:30:20,41.1536,-70.5864,41.1534,-70.5855,5,2.159,20.8596
"EN608",2018-02-05 02:30:31,41.1537,-70.5869,41.1539,-70.5883,5,2.08,20.8723
"EN608",2018-02-05 02:30:43,41.1538,-70.5875,41.1539,-70.5883,5,2.144,20.8463
"EN608",2018-02-05 02:30:54,41.1538,-70.588,41.1539,-70.5883,5,2.146,20.8509
"EN608",2018-02-05 02:31:06,41.1539,-70.5886,41.1539,-70.5883,5,2.231,20.9186
"EN608",2018-02-05 02:31:17,41.154,-70.589,41.1539,-70.5883,5,2.244,20.8612
"EN608",2018-02-05 02:31:28,41.1541,-70.5895,41.1539,-70.5883,5,2.278,20.9591
"EN608",2018-02-05 02:31:40,41.1542,-70.59,41.1544,-70.5909,5,2.234,20.8602
"EN608",2018-02-05 02:31:51,41.1543,-70.5905,41.1544,-70.5909,5,2.18,20.8847
"EN608",2018-02-05 02:32:02,41.1544,-70.591,41.1544,-70.5909,5,2.289,20.8742
"EN608",2018-02-05 02:32:14,41.1545,-70.5916,41.1544,-70.5909,5,2.478,20.8058
"EN608",2018-02-05 02:32:25,41.1547,-70.5921,41.1544,-70.5909,5,2.463,21.0706
"EN608",2018-02-05 02:32:36,41.1548,-70.5926,41.155,-70.5937,5,2.305,21.0534
"EN608",2018-02-05 02:32:48,41.1549,-70.5931,41.155,-70.5937,5,2.349,20.8689
"EN608",2018-02-05 02:32:59,41.155,-70.5937,41.155,-70.5937,5,2.15,20.7135
"EN608",2018-02-05 02:33:11,41.1551,-70.5942,41.155,-70.5937,5,2.005,20.8503
"EN608",2018-02-05 02:33:22,41.1552,-70.5947,41.155,-70.5937,5,2.019,20.8678
"EN608",2018-02-05 02:33:33,41.1553,-70.5952,41.1555,-70.5964,5,2.162,20.9056
"EN608",2018-02-05 02:33:45,41.1554,-70.5957,41.1555,-70.5964,5,2.184,20.8831
"EN608",2018-02-05 02:33:56,41.1555,-70.5962,41.1555,-70.5964,5,2.282,20.859
"EN608",2018-02-05 02:34:07,41.1556,-70.5967,41.1555,-70.5964,5,2.224,20.8732
"EN608",2018-02-05 02:34:19,41.1557,-70.5973,41.1555,-70.5964,5,2.207,20.9674
"EN608",2018-02-05 02:34:30,41.1558,-70.5978,41.1555,-70.5964,5,2.241,20.8464
"EN608",2018-02-05 02:34:41,41.1559,-70.5983,41.1561,-70.5992,5,2.194,20.8663
"EN608",2018-02-05 02:34:53,41.156,-70.5989,41.1561,-70.5992,5,2.363,20.8935
"EN608",2018-02-05 02:35:04,41.1561,-70.5994,41.1561,-70.5992,5,2.397,20.8253
"EN608",2018-02-05 02:35:16,41.1563,-70.5999,41.1561,-70.5992,5,2.397,21.1406
"EN608",2018-02-05 02:35:27,41.1564,-70.6004,41.1561,-70.5992,5,2.384,20.8803
"EN608",2018-02-05 02:35:38,41.1565,-70.6009,41.1567,-70.6019,5,2.416,20.8664
"EN608",2018-02-05 02:35:50,41.1566,-70.6015,41.1567,-70.6019,5,2.194,20.8806
"EN608",2018-02-05 02:36:01,41.1567,-70.6019,41.1567,-70.6019,5,2.238,20.8577
"EN608",2018-02-05 02:36:12,41.1568,-70.6024,41.1567,-70.6019,5,2.268,20.9134
"EN608",2018-02-05 02:36:24,41.1569,-70.603,41.1567,-70.6019,5,2.326,20.926
"EN608",2018-02-05 02:36:35,41.157,-70.6035,41.1572,-70.6046,5,2.323,20.8968
"EN608",2018-02-05 02:36:46,41.1571,-70.604,41.1572,-70.6046,5,2.446,20.9402
"EN608",2018-02-05 02:36:58,41.1572,-70.6045,41.1572,-70.6046,5,2.423,20.8543
"EN608",2018-02-05 02:37:09,41.1573,-70.605,41.1572,-70.6046,5,2.428,21.0393
"EN608",2018-02-05 02:37:21,41.1574,-70.6055,41.1572,-70.6046,5,2.387,20.9018
"EN608",2018-02-05 02:37:32,41.1575,-70.606,41.1578,-70.6073,5,2.367,20.9021
"EN608",2018-02-05 02:37:43,41.1576,-70.6065,41.1578,-70.6073,5,2.224,20.8988
"EN608",2018-02-05 02:37:55,41.1577,-70.6071,41.1578,-70.6073,5,2.088,20.8331
"EN608",2018-02-05 02:38:06,41.1578,-70.6076,41.1578,-70.6073,5,2.057,20.8932
"EN608",2018-02-05 02:38:17,41.1579,-70.6081,41.1578,-70.6073,5,1.991,20.7631
"EN608",2018-02-05 02:38:29,41.158,-70.6087,41.1578,-70.6073,5,1.867,20.8709
"EN608",2018-02-05 02:38:40,41.1581,-70.6092,41.1583,-70.6101,5,1.867,20.8315
"EN608",2018-02-05 02:38:51,41.1582,-70.6097,41.1583,-70.6101,5,2.004,20.7067
"EN608",2018-02-05 02:39:03,41.1583,-70.6102,41.1583,-70.6101,5,2.026,20.8932
"EN608",2018-02-05 02:39:14,41.1584,-70.6108,41.1583,-70.6101,5,2.232,20.9028
"EN608",2018-02-05 02:39:26,41.1586,-70.6113,41.1583,-70.6101,5,2.316,20.894
"EN608",2018-02-05 02:39:37,41.1587,-70.6118,41.1589,-70.6129,5,2.254,21.0421
"EN608",2018-02-05 02:39:48,41.1588,-70.6123,41.1589,-70.6129,5,2.265,20.7923
"EN608",2018-02-05 02:40:00,41.1589,-70.6129,41.1589,-70.6129,5,2.235,20.8299
"EN608",2018-02-05 02:40:11,41.159,-70.6134,41.1589,-70.6129,5,2.072,20.9141
"EN608",2018-02-05 02:40:22,41.1591,-70.6139,41.1589,-70.6129,5,2.133,20.8635
"EN608",2018-02-05 02:40:34,41.1592,-70.6145,41.1594,-70.6157,5,2.17,20.8752
"EN608",2018-02-05 02:40:45,41.1593,-70.615,41.1594,-70.6157,5,2.151,20.8548
"EN608",2018-02-05 02:40:56,41.1594,-70.6155,41.1594,-70.6157,5,2.131,20.8679
"EN608",2018-02-05 02:41:08,41.1595,-70.6161,41.1594,-70.6157,5,2.094,20.8948
"EN608",2018-02-05 02:41:19,41.1596,-70.6166,41.1594,-70.6157,5,2.125,20.843
"EN608",2018-02-05 02:41:31,41.1597,-70.6171,41.16,-70.6185,5,2.157,20.8376
"EN608",2018-02-05 02:41:42,41.1598,-70.6177,41.16,-70.6185,5,1.966,20.8868
"EN608",2018-02-05 02:41:53,41.1599,-70.6182,41.16,-70.6185,5,1.79,20.9001
"EN608",2018-02-05 02:42:05,41.16,-70.6187,41.16,-70.6185,5,1.854,20.7
"EN608",2018-02-05 02:42:16,41.1601,-70.6192,41.16,-70.6185,5,1.948,20.6633
"EN608",2018-02-05 02:42:27,41.1602,-70.6197,41.16,-70.6185,5,1.964,20.9029
"EN608",2018-02-05 02:42:39,41.1603,-70.6203,41.1605,-70.6212,5,2.165,20.9822
"EN608",2018-02-05 02:42:50,41.1604,-70.6208,41.1605,-70.6212,5,2.325,20.9173
"EN608",2018-02-05 02:43:01,41.1605,-70.6212,41.1605,-70.6212,5,2.245,20.905
"EN608",2018-02-05 02:43:13,41.1606,-70.6218,41.1605,-70.6212,5,2.095,20.8268
"EN608",2018-02-05 02:43:24,41.1607,-70.6223,41.1605,-70.6212,5,2.111,20.8216
"EN608",2018-02-05 02:43:36,41.1609,-70.6229,41.1611,-70.624,5,1.966,20.8288
"EN608",2018-02-05 02:43:47,41.161,-70.6234,41.1611,-70.624,5,1.987,20.9337
"EN608",2018-02-05 02:43:58,41.1611,-70.6239,41.1611,-70.624,5,2.04,20.7566
"EN608",2018-02-05 02:44:10,41.1612,-70.6245,41.1611,-70.624,5,2.112,20.8481
"EN608",2018-02-05 02:44:21,41.1613,-70.625,41.1611,-70.624,5,2.082,20.8763
"EN608",2018-02-05 02:44:32,41.1614,-70.6255,41.1617,-70.6268,5,2.22,20.902
"EN608",2018-02-05 02:44:44,41.1615,-70.6261,41.1617,-70.6268,5,2.242,20.9035
"EN608",2018-02-05 02:44:55,41.1616,-70.6266,41.1617,-70.6268,5,2.404,20.8974
"EN608",2018-02-05 02:45:06,41.1617,-70.6271,41.1617,-70.6268,5,2.434,20.8702
"EN608",2018-02-05 02:45:18,41.1618,-70.6276,41.1617,-70.6268,5,2.472,21.042
"EN608",2018-02-05 02:45:29,41.1619,-70.6281,41.1617,-70.6268,5,2.493,20.9323
"EN608",2018-02-05 02:45:41,41.162,-70.6286,41.1622,-70.6295,5,2.538,20.943
"EN608",2018-02-05 02:45:52,41.1621,-70.6291,41.1622,-70.6295,5,2.383,20.9191
"EN608",2018-02-05 02:46:03,41.1622,-70.6296,41.1622,-70.6295,5,2.353,20.9162
"EN608",2018-02-05 02:46:15,41.1623,-70.6302,41.1622,-70.6295,5,2.254,20.8838
"EN608",2018-02-05 02:46:26,41.1625,-70.6307,41.1622,-70.6295,5,2.279,20.9008
"EN608",2018-02-05 02:46:37,41.1626,-70.6312,41.1628,-70.6323,5,2.276,20.8425
"EN608",2018-02-05 02:46:49,41.1627,-70.6318,41.1628,-70.6323,5,2.326,20.9443
"EN608",2018-02-05 02:47:00,41.1628,-70.6323,41.1628,-70.6323,5,2.3,20.913
"EN608",2018-02-05 02:47:11,41.1629,-70.6328,41.1628,-70.6323,5,2.355,20.9353
"EN608",2018-02-05 02:47:23,41.163,-70.6334,41.1628,-70.6323,5,2.337,20.8739
"EN608",2018-02-05 02:47:34,41.1631,-70.6339,41.1633,-70.6351,5,2.241,20.8989
"EN608",2018-02-05 02:47:45,41.1632,-70.6344,41.1633,-70.6351,5,2.172,20.9258
"EN608",2018-02-05 02:47:57,41.1633,-70.635,41.1633,-70.6351,5,2.231,20.8153
"EN608",2018-02-05 02:48:08,41.1634,-70.6355,41.1633,-70.6351,5,2.294,20.865
"EN608",2018-02-05 02:48:20,41.1635,-70.636,41.1633,-70.6351,5,2.148,20.9341
"EN608",2018-02-05 02:48:31,41.1636,-70.6365,41.1639,-70.6378,5,2.24,20.9626
"EN608",2018-02-05 02:48:42,41.1637,-70.637,41.1639,-70.6378,5,2.446,20.7768
"EN608",2018-02-05 02:48:54,41.1638,-70.6375,41.1639,-70.6378,5,2.496,20.9101
"EN608",2018-02-05 02:49:05,41.164,-70.638,41.1639,-70.6378,5,2.307,21.0747
"EN608",2018-02-05 02:49:16,41.1641,-70.6385,41.1639,-70.6378,5,2.496,20.9857
"EN608",2018-02-05 02:49:28,41.1642,-70.6391,41.1639,-70.6378,5,2.503,20.7689
"EN608",2018-02-05 02:49:39,41.1644,-70.6396,41.1646,-70.6406,5,2.347,20.9704
"EN608",2018-02-05 02:49:50,41.1645,-70.6401,41.1646,-70.6406,5,2.309,20.9176
"EN608",2018-02-05 02:50:02,41.1646,-70.6407,41.1646,-70.6406,5,2.447,20.9158
"EN608",2018-02-05 02:50:13,41.1647,-70.6412,41.1646,-70.6406,5,2.523,20.9468
"EN608",2018-02-05 02:50:25,41.1648,-70.6417,41.1646,-70.6406,5,2.366,20.9103
"EN608",2018-02-05 02:50:36,41.1649,-70.6422,41.1651,-70.6433,5,2.625,21.048
"EN608",2018-02-05 02:50:47,41.165,-70.6427,41.1651,-70.6433,5,2.601,20.7577
"EN608",2018-02-05 02:50:59,41.1651,-70.6433,41.1651,-70.6433,5,2.593,21.18
"EN608",2018-02-05 02:51:10,41.1652,-70.6438,41.1651,-70.6433,5,2.451,20.9231
"EN608",2018-02-05 02:51:21,41.1653,-70.6443,41.1651,-70.6433,5,2.629,20.9017
"EN608",2018-02-05 02:51:33,41.1654,-70.6448,41.1657,-70.6461,5,2.419,20.9032
"EN608",2018-02-05 02:51:44,41.1655,-70.6454,41.1657,-70.6461,5,2.419,20.9395
"EN608",2018-02-05 02:51:55,41.1656,-70.6459,41.1657,-70.6461,5,2.535,20.9648
"EN608",2018-02-05 02:52:07,41.1657,-70.6464,41.1657,-70.6461,5,2.568,20.9229
"EN608",2018-02-05 02:52:18,41.1658,-70.6469,41.1657,-70.6461,5,2.575,21.0208
"EN608",2018-02-05 02:52:30,41.1659,-70.6474,41.1657,-70.6461,5,2.525,20.9371
"EN608",2018-02-05 02:52:41,41.166,-70.6479,41.1661,-70.6488,5,2.542,20.9462
"EN608",2018-02-05 02:52:52,41.166,-70.6484,41.1661,-70.6488,5,2.449,20.9141
"EN608",2018-02-05 02:53:04,41.1661,-70.649,41.1661,-70.6488,5,2.224,20.9403
"EN608",2018-02-05 02:53:15,41.1662,-70.6495,41.1661,-70.6488,5,2.24,20.9268
"EN608",2018-02-05 02:53:26,41.1664,-70.6501,41.1661,-70.6488,5,2.152,20.7067
"EN608",2018-02-05 02:53:38,41.1665,-70.6506,41.1667,-70.6517,5,2.115,20.9629
"EN608",2018-02-05 02:53:49,41.1666,-70.6512,41.1667,-70.6517,5,2.122,20.8234
"EN608",2018-02-05 02:54:00,41.1667,-70.6517,41.1667,-70.6517,5,2.364,20.9027
"EN608",2018-02-05 02:54:12,41.1668,-70.6523,41.1667,-70.6517,5,2.269,20.9336
"EN608",2018-02-05 02:54:23,41.1669,-70.6528,41.1667,-70.6517,5,2.269,20.9542
"EN608",2018-02-05 02:54:35,41.1671,-70.6533,41.1673,-70.6545,5,2.325,20.866
"EN608",2018-02-05 02:54:46,41.1672,-70.6538,41.1673,-70.6545,5,2.294,20.8236
"EN608",2018-02-05 02:54:57,41.1673,-70.6544,41.1673,-70.6545,5,2.277,20.9594
"EN608",2018-02-05 02:55:09,41.1674,-70.6549,41.1673,-70.6545,5,2.392,20.9025
"EN608",2018-02-05 02:55:20,41.1675,-70.6554,41.1673,-70.6545,5,2.482,20.9363
"EN608",2018-02-05 02:55:31,41.1676,-70.6559,41.1679,-70.6572,5,2.668,20.9832
"EN608",2018-02-05 02:55:43,41.1677,-70.6564,41.1679,-70.6572,5,2.526,20.9157
"EN608",2018-02-05 02:55:54,41.1678,-70.6569,41.1679,-70.6572,5,2.233,21.1493
"EN608",2018-02-05 02:56:05,41.1679,-70.6574,41.1679,-70.6572,5,2.205,20.7578
"EN608",2018-02-05 02:56:17,41.168,-70.658,41.1679,-70.6572,5,2.232,20.6373
"EN608",2018-02-05 02:56:28,41.1681,-70.6585,41.1679,-70.6572,5,2.057,20.9542
"EN608",2018-02-05 02:56:40,41.1682,-70.659,41.1684,-70.6599,5,2.305,20.9431
"EN608",2018-02-05 02:56:51,41.1683,-70.6595,41.1684,-70.6599,5,2.579,20.9708
"EN608",2018-02-05 02:57:02,41.1684,-70.66,41.1684,-70.6599,5,2.52,21.0115
"EN608",2018-02-05 02:57:14,41.1685,-70.6605,41.1684,-70.6599,5,2.491,20.9167
"EN608",2018-02-05 02:57:25,41.1686,-70.661,41.1684,-70.6599,5,2.569,20.8943
"EN608",2018-02-05 02:57:36,41.1687,-70.6615,41.1689,-70.6626,5,2.309,20.914
"EN608",2018-02-05 02:57:48,41.1688,-70.6621,41.1689,-70.6626,5,2.337,21.0501
"EN608",2018-02-05 02:57:59,41.1689,-70.6626,41.1689,-70.6626,5,2.451,20.7454
"EN608",2018-02-05 02:58:10,41.169,-70.6631,41.1689,-70.6626,5,2.602,20.9452
"EN608",2018-02-05 02:58:22,41.1691,-70.6636,41.1689,-70.6626,5,2.574,21.0112
"EN608",2018-02-05 02:58:33,41.1692,-70.6641,41.1695,-70.6654,5,2.736,21.0687
"EN608",2018-02-05 02:58:45,41.1694,-70.6647,41.1695,-70.6654,5,3.004,21.0208
"EN608",2018-02-05 02:58:56,41.1695,-70.6652,41.1695,-70.6654,5,2.982,20.9111
"EN608",2018-02-05 02:59:07,41.1696,-70.6657,41.1695,-70.6654,5,2.886,21.219
"EN608",2018-02-05 02:59:19,41.1697,-70.6663,41.1695,-70.6654,5,2.869,20.989
"EN608",2018-02-05 02:59:30,41.1698,-70.6668,41.1695,-70.6654,5,2.846,20.97
"EN608",2018-02-05 02:59:41,41.1699,-70.6673,41.1701,-70.6682,5,2.578,21.0039
"EN608",2018-02-05 02:59:53,41.17,-70.6679,41.1701,-70.6682,5,2.522,20.8876
"EN608",2018-02-05 03:00:04,41.1701,-70.6684,41.1701,-70.6682,5,2.53,20.9445
"EN608",2018-02-05 03:00:15,41.1702,-70.6689,41.1701,-70.6682,5,2.497,20.932
"EN608",2018-02-05 03:00:27,41.1703,-70.6694,41.1701,-70.6682,5,2.78,20.9779
"EN608",2018-02-05 03:00:38,41.1704,-70.6699,41.1706,-70.6709,5,2.854,20.9704
"EN608",2018-02-05 03:00:50,41.1705,-70.6705,41.1706,-70.6709,5,2.852,21.1765
"EN608",2018-02-05 03:01:01,41.1706,-70.6709,41.1706,-70.6709,5,2.727,21.0206
"EN608",2018-02-05 03:01:12,41.1707,-70.6715,41.1706,-70.6709,5,2.698,20.9297
"EN608",2018-02-05 03:01:24,41.1708,-70.672,41.1706,-70.6709,5,2.457,20.8507
"EN608",2018-02-05 03:01:35,41.1708,-70.6725,41.171,-70.6737,5,2.291,20.9403
"EN608",2018-02-05 03:01:46,41.1709,-70.673,41.171,-70.6737,5,2.31,20.9305
"EN608",2018-02-05 03:01:58,41.171,-70.6736,41.171,-70.6737,5,2.415,20.8503
"EN608",2018-02-05 03:02:09,41.1711,-70.6741,41.171,-70.6737,5,2.417,20.9492
"EN608",2018-02-05 03:02:20,41.1712,-70.6746,41.171,-70.6737,5,2.474,20.9585
"EN608",2018-02-05 03:02:32,41.1714,-70.6751,41.1717,-70.6763,5,2.574,20.9423
"EN608",2018-02-05 03:02:43,41.1715,-70.6756,41.1717,-70.6763,5,2.577,20.9884
"EN608",2018-02-05 03:02:55,41.1716,-70.6761,41.1717,-70.6763,5,2.585,20.9528
"EN608",2018-02-05 03:03:06,41.1717,-70.6766,41.1717,-70.6763,5,2.349,20.9522
"EN608",2018-02-05 03:03:17,41.1718,-70.6771,41.1717,-70.6763,5,2.344,20.9662
"EN608",2018-02-05 03:03:29,41.1719,-70.6777,41.1717,-70.6763,5,2.303,20.7015
"EN608",2018-02-05 03:03:40,41.172,-70.6782,41.1722,-70.6791,5,2.277,20.9824
"EN608",2018-02-05 03:03:51,41.1721,-70.6787,41.1722,-70.6791,5,2.534,20.9111
"EN608",2018-02-05 03:04:03,41.1722,-70.6792,41.1722,-70.6791,5,2.867,20.9253
"EN608",2018-02-05 03:04:14,41.1723,-70.6797,41.1722,-70.6791,5,2.799,21.2288
"EN608",2018-02-05 03:04:25,41.1725,-70.6802,41.1722,-70.6791,5,2.853,21.0423
"EN608",2018-02-05 03:04:37,41.1726,-70.6807,41.1728,-70.6817,5,2.847,20.9129
"EN608",2018-02-05 03:04:48,41.1727,-70.6812,41.1728,-70.6817,5,2.554,20.9656
"EN608",2018-02-05 03:05:00,41.1728,-70.6817,41.1728,-70.6817,5,2.293,20.919
"EN608",2018-02-05 03:05:11,41.1729,-70.6822,41.1728,-70.6817,5,2.318,20.9294
"EN608",2018-02-05 03:05:22,41.173,-70.6827,41.1728,-70.6817,5,2.329,20.7752
"EN608",2018-02-05 03:05:34,41.1731,-70.6833,41.1733,-70.6845,5,2.417,20.9391
"EN608",2018-02-05 03:05:45,41.1732,-70.6838,41.1733,-70.6845,5,2.58,20.9761
"EN608",2018-02-05 03:05:56,41.1733,-70.6843,41.1733,-70.6845,5,2.768,21.0089
"EN608",2018-02-05 03:06:08,41.1734,-70.6849,41.1733,-70.6845,5,2.805,21.096
"EN608",2018-02-05 03:06:19,41.1735,-70.6854,41.1733,-70.6845,5,2.744,20.9678
"EN608",2018-02-05 03:06:30,41.1735,-70.6859,41.1733,-70.6845,5,2.872,20.9759
"EN608",2018-02-05 03:06:42,41.1737,-70.6864,41.1738,-70.6872,5,2.72,20.9146
"EN608",2018-02-05 03:06:53,41.1737,-70.6869,41.1738,-70.6872,5,2.683,21.1392
"EN608",2018-02-05 03:07:04,41.1738,-70.6874,41.1738,-70.6872,5,2.659,20.9401
"EN608",2018-02-05 03:07:16,41.174,-70.6879,41.1738,-70.6872,5,2.725,20.9308
"EN608",2018-02-05 03:07:27,41.1741,-70.6885,41.1738,-70.6872,5,2.55,20.9512
"EN608",2018-02-05 03:07:39,41.1742,-70.689,41.1744,-70.69,5,2.596,20.9814
"EN608",2018-02-05 03:07:50,41.1743,-70.6895,41.1744,-70.69,5,2.48,20.9611
"EN608",2018-02-05 03:08:01,41.1744,-70.69,41.1744,-70.69,5,2.511,20.9864
"EN608",2018-02-05 03:08:13,41.1745,-70.6906,41.1744,-70.69,5,2.499,20.8129
"EN608",2018-02-05 03:08:24,41.1746,-70.6911,41.1744,-70.69,5,2.49,20.9823
"EN608",2018-02-05 03:08:35,41.1747,-70.6916,41.1749,-70.6927,5,2.309,20.9699
"EN608",2018-02-05 03:08:47,41.1748,-70.6921,41.1749,-70.6927,5,2.506,20.9516
"EN608",2018-02-05 03:08:58,41.1749,-70.6926,41.1749,-70.6927,5,2.477,20.8017
"EN608",2018-02-05 03:09:09,41.175,-70.6931,41.1749,-70.6927,5,2.517,21.0138
"EN608",2018-02-05 03:09:21,41.1751,-70.6936,41.1749,-70.6927,5,2.551,20.9534
"EN608",2018-02-05 03:09:32,41.1753,-70.6941,41.1756,-70.6954,5,2.678,21.0103
"EN608",2018-02-05 03:09:44,41.1754,-70.6947,41.1756,-70.6954,5,2.62,20.9875
"EN608",2018-02-05 03:09:55,41.1755,-70.6952,41.1756,-70.6954,5,2.694,20.9316
"EN608",2018-02-05 03:10:06,41.1756,-70.6957,41.1756,-70.6954,5,2.666,20.9551
"EN608",2018-02-05 03:10:18,41.1757,-70.6962,41.1756,-70.6954,5,2.653,21.0293
"EN608",2018-02-05 03:10:29,41.1758,-70.6968,41.1756,-70.6954,5,2.567,20.9811
"EN608",2018-02-05 03:10:40,41.1759,-70.6973,41.176,-70.6982,5,2.621,20.9753
"EN608",2018-02-05 03:10:52,41.1759,-70.6978,41.176,-70.6982,5,2.456,20.8434
"EN608",2018-02-05 03:11:03,41.176,-70.6983,41.176,-70.6982,5,2.669,21.0107
"EN608",2018-02-05 03:11:14,41.1761,-70.6988,41.176,-70.6982,5,2.691,20.8609
"EN608",2018-02-05 03:11:26,41.1762,-70.6994,41.176,-70.6982,5,2.796,21.1995
"EN608",2018-02-05 03:11:37,41.1763,-70.6999,41.1765,-70.7009,5,2.731,20.998
"EN608",2018-02-05 03:11:49,41.1764,-70.7004,41.1765,-70.7009,5,2.631,20.951
"EN608",2018-02-05 03:12:00,41.1765,-70.7009,41.1765,-70.7009,5,2.441,20.9443
"EN608",2018-02-05 03:12:11,41.1766,-70.7014,41.1765,-70.7009,5,2.28,20.7589
"EN608",2018-02-05 03:12:23,41.1767,-70.7019,41.1765,-70.7009,5,2.47,21.0054
"EN608",2018-02-05 03:12:34,41.1768,-70.7024,41.1771,-70.7036,5,2.541,20.8333
"EN608",2018-02-05 03:12:45,41.177,-70.7029,41.1771,-70.7036,5,2.829,21.1455
"EN608",2018-02-05 03:12:57,41.1771,-70.7035,41.1771,-70.7036,5,2.756,21.0167
"EN608",2018-02-05 03:13:08,41.1772,-70.704,41.1771,-70.7036,5,2.888,21.0536
"EN608",2018-02-05 03:13:19,41.1773,-70.7045,41.1771,-70.7036,5,2.778,20.9307
"EN608",2018-02-05 03:13:31,41.1774,-70.705,41.1777,-70.7064,5,2.739,20.9691
"EN608",2018-02-05 03:13:42,41.1775,-70.7056,41.1777,-70.7064,5,2.686,21.0326
"EN608",2018-02-05 03:13:54,41.1776,-70.7061,41.1777,-70.7064,5,2.764,20.9773
"EN608",2018-02-05 03:14:05,41.1778,-70.7066,41.1777,-70.7064,5,2.875,20.9994
"EN608",2018-02-05 03:14:16,41.1779,-70.7071,41.1777,-70.7064,5,2.913,21.0113
"EN608",2018-02-05 03:14:28,41.178,-70.7077,41.1777,-70.7064,5,2.995,21.0827
"EN608",2018-02-05 03:14:39,41.1781,-70.7082,41.1783,-70.7092,5,2.984,21.0714
"EN608",2018-02-05 03:14:50,41.1782,-70.7087,41.1783,-70.7092,5,2.879,21.0611
"EN608",2018-02-05 03:15:02,41.1783,-70.7093,41.1783,-70.7092,5,2.773,20.9883
"EN608",2018-02-05 03:15:13,41.1784,-70.7098,41.1783,-70.7092,5,2.598,20.904
"EN608",2018-02-05 03:15:24,41.1785,-70.7103,41.1783,-70.7092,5,2.774,20.9748
"EN608",2018-02-05 03:15:36,41.1785,-70.7109,41.1787,-70.712,5,2.825,20.8924
"EN608",2018-02-05 03:15:47,41.1786,-70.7114,41.1787,-70.712,5,2.888,21.2415
"EN608",2018-02-05 03:15:59,41.1787,-70.712,41.1787,-70.712,5,2.82,21.0404
"EN608",2018-02-05 03:16:10,41.1788,-70.7124,41.1787,-70.712,5,2.934,20.9689
"EN608",2018-02-05 03:16:21,41.1789,-70.7129,41.1787,-70.712,5,2.733,20.905
"EN608",2018-02-05 03:16:33,41.179,-70.7135,41.1792,-70.7147,5,2.628,21.0086
"EN608",2018-02-05 03:16:44,41.1791,-70.714,41.1792,-70.7147,5,2.673,21.0371
"EN608",2018-02-05 03:16:55,41.1792,-70.7145,41.1792,-70.7147,5,2.858,20.9324
"EN608",2018-02-05 03:17:07,41.1793,-70.715,41.1792,-70.7147,5,2.869,21.0151
"EN608",2018-02-05 03:17:18,41.1794,-70.7155,41.1792,-70.7147,5,2.696,21.0944
"EN608",2018-02-05 03:17:29,41.1795,-70.7161,41.1792,-70.7147,5,2.683,21.0203
"EN608",2018-02-05 03:17:41,41.1796,-70.7166,41.1798,-70.7175,5,2.664,20.8606
