"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","depth","biosat","O2_Ar_ratio"
"EN608",2018-01-31 19:08:28,41.1971,-70.881,5,2.859,21.0064
"EN608",2018-01-31 19:08:39,41.1971,-70.8809,5,2.798,21.0031
"EN608",2018-01-31 19:08:51,41.1971,-70.8809,5,2.795,20.9948
"EN608",2018-01-31 19:09:02,41.1971,-70.8809,5,2.824,20.9978
"EN608",2018-01-31 19:09:14,41.1971,-70.8809,5,2.868,21.0283
"EN608",2018-01-31 19:09:25,41.1971,-70.8809,5,2.961,21.0365
"EN608",2018-01-31 19:09:36,41.197,-70.8808,5,3.002,21.0479
"EN608",2018-01-31 19:09:48,41.197,-70.8808,5,2.995,21.0898
"EN608",2018-01-31 19:09:59,41.197,-70.8808,5,3.066,21.0391
"EN608",2018-01-31 19:10:10,41.197,-70.8808,5,3.054,21.0213
"EN608",2018-01-31 19:10:22,41.197,-70.8808,5,2.932,21.1089
"EN608",2018-01-31 19:10:33,41.197,-70.8807,5,2.926,21.0365
"EN608",2018-01-31 19:10:44,41.197,-70.8807,5,2.888,20.9647
"EN608",2018-01-31 19:10:56,41.197,-70.8807,5,2.831,21.0328
"EN608",2018-01-31 19:11:07,41.197,-70.8807,5,2.856,20.9822
"EN608",2018-01-31 19:11:19,41.197,-70.8806,5,2.913,21.0505
"EN608",2018-01-31 19:11:30,41.197,-70.8806,5,2.885,21.0622
"EN608",2018-01-31 19:11:41,41.1969,-70.8806,5,2.965,21.0233
"EN608",2018-01-31 19:11:53,41.1969,-70.8805,5,2.942,21.0044
"EN608",2018-01-31 19:12:04,41.1969,-70.8805,5,2.901,21.0629
"EN608",2018-01-31 19:12:15,41.1969,-70.8805,5,2.931,21.0277
"EN608",2018-01-31 19:12:27,41.1969,-70.8805,5,2.881,21.0198
"EN608",2018-01-31 19:12:38,41.1969,-70.8804,5,2.824,21.0545
"EN608",2018-01-31 19:12:49,41.1969,-70.8804,5,2.89,20.9527
"EN608",2018-01-31 19:13:01,41.1969,-70.8804,5,2.929,21.0053
"EN608",2018-01-31 19:13:12,41.1969,-70.8804,5,2.887,21.095
"EN608",2018-01-31 19:13:24,41.1969,-70.8804,5,2.937,21.0597
"EN608",2018-01-31 19:13:35,41.1968,-70.8803,5,2.97,21.0116
"EN608",2018-01-31 19:13:46,41.1968,-70.8803,5,2.899,21.0039
"EN608",2018-01-31 19:13:58,41.1968,-70.8803,5,2.826,21.0395
"EN608",2018-01-31 19:14:09,41.1968,-70.8803,5,2.841,21.0223
"EN608",2018-01-31 19:14:20,41.1968,-70.8803,5,2.87,20.9848
"EN608",2018-01-31 19:14:32,41.1968,-70.8802,5,2.861,21.0276
"EN608",2018-01-31 19:14:43,41.1968,-70.8802,5,2.864,21.0331
"EN608",2018-01-31 19:14:55,41.1968,-70.8802,5,2.932,21.0306
"EN608",2018-01-31 19:15:06,41.1968,-70.8802,5,2.898,21.0249
"EN608",2018-01-31 19:15:17,41.1968,-70.8802,5,3.037,21.0542
"EN608",2018-01-31 19:15:29,41.1968,-70.8802,5,3.102,20.9931
"EN608",2018-01-31 19:15:40,41.1968,-70.8801,5,3.135,21.1751
"EN608",2018-01-31 19:15:51,41.1968,-70.8801,5,3.093,21.0974
"EN608",2018-01-31 19:16:03,41.1968,-70.8801,5,3.201,21.0591
"EN608",2018-01-31 19:16:14,41.1968,-70.8801,5,3.085,21.0114
"EN608",2018-01-31 19:16:25,41.1968,-70.8801,5,2.983,21.1031
"EN608",2018-01-31 19:16:37,41.1967,-70.88,5,2.962,21.0561
"EN608",2018-01-31 19:16:48,41.1967,-70.88,5,2.998,20.9939
"EN608",2018-01-31 19:17:00,41.1967,-70.88,5,2.946,21.0377
"EN608",2018-01-31 19:17:11,41.1967,-70.88,5,2.914,21.0479
"EN608",2018-01-31 19:17:22,41.1967,-70.88,5,2.928,21.0495
"EN608",2018-01-31 19:17:34,41.1967,-70.8799,5,2.98,21.0238
"EN608",2018-01-31 19:17:45,41.1967,-70.8799,5,2.972,21.008
"EN608",2018-01-31 19:17:56,41.1967,-70.8799,5,3.018,21.0905
"EN608",2018-01-31 19:18:08,41.1967,-70.8799,5,3.049,21.0404
"EN608",2018-01-31 19:18:19,41.1967,-70.8799,5,3.083,21.0967
"EN608",2018-01-31 19:18:30,41.1967,-70.8799,5,3.037,21.0552
"EN608",2018-01-31 19:18:42,41.1967,-70.8798,5,3.052,21.0428
"EN608",2018-01-31 19:18:53,41.1967,-70.8798,5,2.993,21.0436
"EN608",2018-01-31 19:19:05,41.1967,-70.8798,5,2.979,21.056
"EN608",2018-01-31 19:19:16,41.1967,-70.8798,5,2.846,21.0359
"EN608",2018-01-31 19:19:27,41.1967,-70.8798,5,2.872,21.041
"EN608",2018-01-31 19:19:39,41.1966,-70.8797,5,2.948,20.9072
"EN608",2018-01-31 19:19:50,41.1966,-70.8797,5,2.933,21.0695
"EN608",2018-01-31 19:20:01,41.1966,-70.8797,5,2.984,21.1336
"EN608",2018-01-31 19:20:13,41.1966,-70.8797,5,3.107,21.0211
"EN608",2018-01-31 19:20:24,41.1966,-70.8797,5,3.081,21.0928
"EN608",2018-01-31 19:20:35,41.1966,-70.8796,5,3.012,21.0327
"EN608",2018-01-31 19:20:47,41.1966,-70.8796,5,3.054,21.0434
"EN608",2018-01-31 19:20:58,41.1966,-70.8796,5,2.953,21.0628
"EN608",2018-01-31 19:21:10,41.1966,-70.8796,5,2.975,21.0641
"EN608",2018-01-31 19:21:21,41.1966,-70.8796,5,2.97,20.9903
"EN608",2018-01-31 19:21:32,41.1966,-70.8795,5,2.918,21.0548
"EN608",2018-01-31 19:21:44,41.1966,-70.8795,5,2.812,21.0382
"EN608",2018-01-31 19:21:55,41.1966,-70.8795,5,2.827,21.0101
"EN608",2018-01-31 19:22:06,41.1966,-70.8795,5,2.837,20.9549
"EN608",2018-01-31 19:22:18,41.1966,-70.8795,5,2.821,21.0062
"EN608",2018-01-31 19:22:29,41.1966,-70.8795,5,2.849,21.0645
"EN608",2018-01-31 19:22:40,41.1965,-70.8794,5,2.914,21.022
"EN608",2018-01-31 19:22:52,41.1965,-70.8794,5,2.938,21.0388
"EN608",2018-01-31 19:23:03,41.1965,-70.8794,5,2.856,21.022
"EN608",2018-01-31 19:23:15,41.1965,-70.8794,5,2.854,21.031
"EN608",2018-01-31 19:23:26,41.1965,-70.8794,5,2.853,20.9799
"EN608",2018-01-31 19:23:37,41.1965,-70.8793,5,2.832,21.0205
"EN608",2018-01-31 19:23:49,41.1965,-70.8793,5,2.847,21.0379
"EN608",2018-01-31 19:24:00,41.1965,-70.8793,5,2.913,20.9999
"EN608",2018-01-31 19:24:11,41.1965,-70.8793,5,2.955,21.0462
"EN608",2018-01-31 19:24:23,41.1965,-70.8793,5,2.958,21.0477
"EN608",2018-01-31 19:24:34,41.1965,-70.8792,5,3.018,21.0631
"EN608",2018-01-31 19:24:45,41.1965,-70.8792,5,3.045,21.0412
"EN608",2018-01-31 19:24:57,41.1965,-70.8792,5,3.06,21.061
"EN608",2018-01-31 19:25:08,41.1965,-70.8792,5,3.051,21.0738
"EN608",2018-01-31 19:25:20,41.1965,-70.8792,5,3.026,21.0635
"EN608",2018-01-31 19:25:31,41.1965,-70.8791,5,2.982,21.0535
"EN608",2018-01-31 19:25:42,41.1965,-70.8791,5,2.963,21.0158
"EN608",2018-01-31 19:25:54,41.1965,-70.8791,5,2.98,21.0161
"EN608",2018-01-31 19:26:05,41.1965,-70.8791,5,2.971,21.0549
"EN608",2018-01-31 19:26:16,41.1965,-70.8791,5,3.022,21.0809
"EN608",2018-01-31 19:26:28,41.1965,-70.8791,5,3.057,21.0445
"EN608",2018-01-31 19:26:39,41.1965,-70.8791,5,3.036,21.0678
"EN608",2018-01-31 19:26:50,41.1965,-70.8791,5,2.985,21.0514
"EN608",2018-01-31 19:27:02,41.1965,-70.8791,5,3.05,21.0333
"EN608",2018-01-31 19:27:13,41.1965,-70.8791,5,3.021,21.029
"EN608",2018-01-31 19:27:25,41.1965,-70.8791,5,2.995,21.1108
"EN608",2018-01-31 19:27:36,41.1964,-70.879,5,2.979,21.0388
"EN608",2018-01-31 19:27:47,41.1964,-70.879,5,2.958,21.0239
"EN608",2018-01-31 19:27:59,41.1964,-70.879,5,2.862,21.0171
"EN608",2018-01-31 19:28:10,41.1964,-70.879,5,2.877,21.008
"EN608",2018-01-31 19:28:21,41.1964,-70.879,5,2.877,21.0132
"EN608",2018-01-31 19:28:33,41.1964,-70.8789,5,2.862,21.0534
"EN608",2018-01-31 19:28:44,41.1964,-70.8789,5,2.848,21.0241
"EN608",2018-01-31 19:28:55,41.1964,-70.8789,5,3.008,21.0015
"EN608",2018-01-31 19:29:07,41.1964,-70.8789,5,2.884,20.9947
"EN608",2018-01-31 19:29:18,41.1964,-70.8789,5,2.926,21.1763
"EN608",2018-01-31 19:29:30,41.1964,-70.8788,5,2.965,20.9267
"EN608",2018-01-31 19:29:41,41.1964,-70.8788,5,2.985,21.0674
"EN608",2018-01-31 19:29:52,41.1964,-70.8788,5,2.857,21.0418
"EN608",2018-01-31 19:30:04,41.1964,-70.8788,5,2.978,21.0153
"EN608",2018-01-31 19:30:15,41.1964,-70.8788,5,2.956,21.0449
"EN608",2018-01-31 19:30:26,41.1964,-70.8788,5,2.974,21.0506
"EN608",2018-01-31 19:30:38,41.1964,-70.8787,5,3.025,21.0452
"EN608",2018-01-31 19:30:49,41.1964,-70.8787,5,3.044,21.0597
"EN608",2018-01-31 19:31:00,41.1964,-70.8787,5,3.056,21.0673
"EN608",2018-01-31 19:31:12,41.1964,-70.8787,5,3.099,21.0639
"EN608",2018-01-31 19:31:23,41.1964,-70.8787,5,3.111,21.0633
"EN608",2018-01-31 19:31:35,41.1964,-70.8786,5,3.035,21.0895
"EN608",2018-01-31 19:31:46,41.1964,-70.8786,5,3.011,21.0716
"EN608",2018-01-31 19:31:57,41.1964,-70.8786,5,3.014,20.9894
"EN608",2018-01-31 19:32:09,41.1964,-70.8786,5,3.029,21.0401
"EN608",2018-01-31 19:32:20,41.1964,-70.8786,5,3.114,21.066
"EN608",2018-01-31 19:32:31,41.1964,-70.8786,5,3.179,21.105
"EN608",2018-01-31 19:32:43,41.1964,-70.8786,5,3.14,21.1585
"EN608",2018-01-31 19:32:54,41.1964,-70.8786,5,3.127,21.0556
"EN608",2018-01-31 19:33:05,41.1964,-70.8786,5,3.065,21.0004
"EN608",2018-01-31 19:33:17,41.1964,-70.8786,5,2.993,21.053
"EN608",2018-01-31 19:33:28,41.1964,-70.8786,5,3.105,21.0409
"EN608",2018-01-31 19:33:40,41.1963,-70.8785,5,3.174,21.085
"EN608",2018-01-31 19:33:51,41.1963,-70.8785,5,3.191,21.1706
"EN608",2018-01-31 19:34:02,41.1963,-70.8785,5,3.182,21.0712
"EN608",2018-01-31 19:34:14,41.1963,-70.8785,5,3.214,21.0704
"EN608",2018-01-31 19:34:25,41.1963,-70.8785,5,3.13,21.0314
"EN608",2018-01-31 19:34:36,41.1963,-70.8784,5,3.056,21.1177
"EN608",2018-01-31 19:34:48,41.1963,-70.8784,5,3.042,21.0853
"EN608",2018-01-31 19:34:59,41.1963,-70.8784,5,3.011,20.9953
"EN608",2018-01-31 19:35:10,41.1963,-70.8784,5,2.923,21.0561
"EN608",2018-01-31 19:35:22,41.1963,-70.8784,5,2.872,21.0004
"EN608",2018-01-31 19:35:33,41.1963,-70.8784,5,2.941,21.0272
"EN608",2018-01-31 19:35:45,41.1963,-70.8784,5,2.916,21.0337
"EN608",2018-01-31 19:35:56,41.1963,-70.8784,5,3.093,21.0652
"EN608",2018-01-31 19:36:07,41.1963,-70.8784,5,3.119,21.0308
"EN608",2018-01-31 19:36:19,41.1963,-70.8784,5,3.08,21.1815
"EN608",2018-01-31 19:36:30,41.1963,-70.8783,5,3.073,21.0537
"EN608",2018-01-31 19:36:41,41.1964,-70.8783,5,3.08,20.9938
"EN608",2018-01-31 19:36:53,41.1964,-70.8783,5,3.025,21.0575
"EN608",2018-01-31 19:37:04,41.1964,-70.8783,5,2.88,21.0381
"EN608",2018-01-31 19:37:15,41.1964,-70.8783,5,2.928,21.1254
"EN608",2018-01-31 19:37:27,41.1964,-70.8783,5,2.904,20.9055
"EN608",2018-01-31 19:37:38,41.1964,-70.8782,5,2.927,21.0434
"EN608",2018-01-31 19:37:50,41.1964,-70.8782,5,2.843,21.0331
"EN608",2018-01-31 19:38:01,41.1964,-70.8782,5,2.957,21.0614
"EN608",2018-01-31 19:38:12,41.1964,-70.8782,5,3.053,21.0392
"EN608",2018-01-31 19:38:24,41.1964,-70.8782,5,3.085,21.0225
"EN608",2018-01-31 19:38:35,41.1964,-70.8782,5,3.078,21.142
"EN608",2018-01-31 19:38:46,41.1964,-70.8782,5,3.097,21.0655
"EN608",2018-01-31 19:38:58,41.1964,-70.8782,5,3.113,21.0544
"EN608",2018-01-31 19:39:09,41.1964,-70.8782,5,2.983,21.0588
"EN608",2018-01-31 19:39:20,41.1964,-70.8782,5,2.952,21.0389
"EN608",2018-01-31 19:39:32,41.1964,-70.8781,5,2.967,21.0095
"EN608",2018-01-31 19:39:43,41.1964,-70.8781,5,2.907,21.0335
"EN608",2018-01-31 19:39:55,41.1964,-70.8781,5,2.898,21.0701
"EN608",2018-01-31 19:40:06,41.1964,-70.8781,5,2.936,20.9977
"EN608",2018-01-31 19:40:17,41.1964,-70.8781,5,2.953,21.0296
"EN608",2018-01-31 19:40:29,41.1964,-70.8781,5,2.928,21.0477
"EN608",2018-01-31 19:40:40,41.1964,-70.878,5,2.947,21.0509
"EN608",2018-01-31 19:40:51,41.1964,-70.878,5,2.926,21.0447
"EN608",2018-01-31 19:41:03,41.1964,-70.878,5,3.068,21.0172
"EN608",2018-01-31 19:41:14,41.1964,-70.878,5,3.055,21.0083
"EN608",2018-01-31 19:41:25,41.1964,-70.878,5,3.052,21.1923
"EN608",2018-01-31 19:41:37,41.1964,-70.878,5,3.116,21.0381
"EN608",2018-01-31 19:41:48,41.1964,-70.878,5,3.184,21.0415
"EN608",2018-01-31 19:42:00,41.1964,-70.878,5,3.05,21.0824
"EN608",2018-01-31 19:42:11,41.1964,-70.878,5,3.064,21.0782
"EN608",2018-01-31 19:42:22,41.1964,-70.878,5,3.084,21.0554
"EN608",2018-01-31 19:42:34,41.1964,-70.8779,5,3.033,21.0525
"EN608",2018-01-31 19:42:45,41.1964,-70.8779,5,2.967,21.0611
"EN608",2018-01-31 19:42:56,41.1964,-70.8779,5,2.969,21.0307
"EN608",2018-01-31 19:43:08,41.1964,-70.8779,5,2.957,21.0105
"EN608",2018-01-31 19:43:19,41.1964,-70.8779,5,2.904,21.0574
"EN608",2018-01-31 19:43:30,41.1964,-70.8778,5,2.937,21.0405
"EN608",2018-01-31 19:43:42,41.1964,-70.8778,5,2.99,21.0067
"EN608",2018-01-31 19:43:53,41.1964,-70.8778,5,3,21.0642
"EN608",2018-01-31 19:44:05,41.1964,-70.8778,5,3.036,21.0648
"EN608",2018-01-31 19:44:16,41.1964,-70.8778,5,3.052,21.0683
"EN608",2018-01-31 19:44:27,41.1964,-70.8778,5,3.014,21.0766
"EN608",2018-01-31 19:44:39,41.1964,-70.8777,5,3,21.0235
"EN608",2018-01-31 19:44:50,41.1964,-70.8777,5,3.009,21.0257
"EN608",2018-01-31 19:45:01,41.1964,-70.8777,5,3.005,21.0501
"EN608",2018-01-31 19:45:13,41.1964,-70.8777,5,3.03,21.0775
"EN608",2018-01-31 19:45:24,41.1964,-70.8777,5,3.072,21.0726
"EN608",2018-01-31 19:45:35,41.1965,-70.8777,5,3.057,21.0497
"EN608",2018-01-31 19:45:47,41.1965,-70.8777,5,2.968,21.0686
"EN608",2018-01-31 19:45:58,41.1965,-70.8777,5,2.965,21.0339
"EN608",2018-01-31 19:46:10,41.1965,-70.8777,5,2.958,20.9869
"EN608",2018-01-31 19:46:21,41.1965,-70.8777,5,2.934,21.0697
"EN608",2018-01-31 19:46:32,41.1965,-70.8776,5,2.95,21.0422
"EN608",2018-01-31 19:46:44,41.1965,-70.8776,5,3.061,21.0447
"EN608",2018-01-31 19:46:55,41.1965,-70.8776,5,3.035,21.0505
"EN608",2018-01-31 19:47:06,41.1965,-70.8776,5,3.06,21.0998
"EN608",2018-01-31 19:47:18,41.1965,-70.8776,5,3.061,21.0437
"EN608",2018-01-31 19:47:29,41.1965,-70.8776,5,3.093,21.0672
"EN608",2018-01-31 19:47:40,41.1965,-70.8776,5,3.035,21.0456
"EN608",2018-01-31 19:47:52,41.1965,-70.8776,5,3.105,21.0834
"EN608",2018-01-31 19:48:03,41.1965,-70.8776,5,3.07,21.0406
"EN608",2018-01-31 19:48:15,41.1965,-70.8776,5,3.08,21.1152
"EN608",2018-01-31 19:48:26,41.1965,-70.8776,5,3.029,21.0317
"EN608",2018-01-31 19:48:37,41.1966,-70.8776,5,3.002,21.056
"EN608",2018-01-31 19:48:49,41.1966,-70.8776,5,2.921,21.0316
"EN608",2018-01-31 19:49:00,41.1966,-70.8776,5,2.954,21.0124
"EN608",2018-01-31 19:49:11,41.1966,-70.8776,5,2.965,21.0334
"EN608",2018-01-31 19:49:23,41.1966,-70.8776,5,3.009,21.0656
"EN608",2018-01-31 19:49:34,41.1966,-70.8775,5,3.061,21.0664
"EN608",2018-01-31 19:49:45,41.1966,-70.8775,5,3.035,21.0769
"EN608",2018-01-31 19:49:57,41.1966,-70.8775,5,2.992,21.0659
"EN608",2018-01-31 19:50:08,41.1966,-70.8775,5,2.972,21.0069
"EN608",2018-01-31 19:50:20,41.1966,-70.8775,5,2.915,21.0214
"EN608",2018-01-31 19:50:31,41.1966,-70.8774,5,2.879,21.0464
"EN608",2018-01-31 19:50:42,41.1966,-70.8774,5,2.945,21.0178
"EN608",2018-01-31 19:50:54,41.1966,-70.8774,5,2.969,21.0292
"EN608",2018-01-31 19:51:05,41.1966,-70.8774,5,2.972,21.0745
"EN608",2018-01-31 19:51:16,41.1966,-70.8774,5,3.044,21.0459
"EN608",2018-01-31 19:51:28,41.1966,-70.8774,5,3.054,21.0497
"EN608",2018-01-31 19:51:39,41.1966,-70.8774,5,2.939,21.0909
"EN608",2018-01-31 19:51:50,41.1966,-70.8774,5,2.874,21.0399
"EN608",2018-01-31 19:52:02,41.1966,-70.8774,5,2.852,20.9572
"EN608",2018-01-31 19:52:13,41.1966,-70.8774,5,2.827,20.9799
"EN608",2018-01-31 19:52:25,41.1966,-70.8774,5,2.809,21.0273
"EN608",2018-01-31 19:52:36,41.1966,-70.8773,5,2.894,21.0647
"EN608",2018-01-31 19:52:47,41.1966,-70.8773,5,2.945,21.0215
"EN608",2018-01-31 19:52:59,41.1966,-70.8773,5,2.99,21.0447
"EN608",2018-01-31 19:53:10,41.1966,-70.8773,5,2.98,21.0317
"EN608",2018-01-31 19:53:21,41.1966,-70.8773,5,2.95,21.0729
"EN608",2018-01-31 19:53:33,41.1966,-70.8772,5,2.965,21.0544
"EN608",2018-01-31 19:53:44,41.1966,-70.8772,5,2.989,20.9908
"EN608",2018-01-31 19:53:55,41.1966,-70.8772,5,2.948,21.0599
"EN608",2018-01-31 19:54:07,41.1966,-70.8772,5,2.939,21.0567
"EN608",2018-01-31 19:54:18,41.1966,-70.8772,5,3.133,21.0309
"EN608",2018-01-31 19:54:30,41.1966,-70.8772,5,3.181,21.0448
"EN608",2018-01-31 19:54:41,41.1967,-70.8771,5,3.12,21.1893
"EN608",2018-01-31 19:54:52,41.1967,-70.8771,5,3.156,21.108
"EN608",2018-01-31 19:55:04,41.1967,-70.8771,5,3.16,20.9952
"EN608",2018-01-31 19:55:15,41.1967,-70.8771,5,3.011,21.0676
"EN608",2018-01-31 19:55:26,41.1967,-70.8771,5,3.006,21.0491
"EN608",2018-01-31 19:55:38,41.1967,-70.877,5,3.05,21.0366
"EN608",2018-01-31 19:55:49,41.1967,-70.877,5,3.069,21.1029
"EN608",2018-01-31 19:56:00,41.1967,-70.877,5,3.085,21.0405
"EN608",2018-01-31 19:56:12,41.1967,-70.877,5,3.064,21.0871
"EN608",2018-01-31 19:56:23,41.1967,-70.877,5,3.05,21.0651
"EN608",2018-01-31 19:56:35,41.1967,-70.8769,5,3.036,21.0159
"EN608",2018-01-31 19:56:46,41.1967,-70.8769,5,3.027,21.0881
"EN608",2018-01-31 19:56:57,41.1967,-70.8769,5,2.995,21.0271
"EN608",2018-01-31 19:57:09,41.1966,-70.8769,5,3.036,21.0774
"EN608",2018-01-31 19:57:20,41.1966,-70.8768,5,3.029,21.033
"EN608",2018-01-31 19:57:31,41.1965,-70.8768,5,3.149,21.0576
"EN608",2018-01-31 19:57:43,41.1964,-70.8768,5,3.221,21.0811
"EN608",2018-01-31 19:57:54,41.1963,-70.8767,5,3.298,21.1486
"EN608",2018-01-31 19:58:06,41.1962,-70.8767,5,3.326,21.1509
"EN608",2018-01-31 19:58:17,41.1961,-70.8768,5,3.289,21.1117
"EN608",2018-01-31 19:58:28,41.196,-70.8769,5,3.282,21.0869
"EN608",2018-01-31 19:58:40,41.1959,-70.877,5,3.071,21.0424
"EN608",2018-01-31 19:58:51,41.1958,-70.877,5,3.053,21.142
"EN608",2018-01-31 19:59:02,41.1957,-70.8771,5,3.057,20.9356
"EN608",2018-01-31 19:59:14,41.1956,-70.8774,5,3.094,21.0926
"EN608",2018-01-31 19:59:25,41.1955,-70.8776,5,3.024,21.0913
"EN608",2018-01-31 19:59:36,41.1955,-70.8778,5,3.132,21.0799
"EN608",2018-01-31 19:59:48,41.1954,-70.878,5,3.127,21.0702
"EN608",2018-01-31 19:59:59,41.1953,-70.8782,5,3.145,21.0464
"EN608",2018-01-31 20:00:11,41.1953,-70.8784,5,3.196,21.0872
"EN608",2018-01-31 20:00:22,41.1953,-70.8786,5,3.249,21.1103
"EN608",2018-01-31 20:00:33,41.1953,-70.8787,5,3.266,21.131
"EN608",2018-01-31 20:00:45,41.1953,-70.879,5,3.336,21.1243
"EN608",2018-01-31 20:00:56,41.1953,-70.8791,5,3.376,21.064
"EN608",2018-01-31 20:01:07,41.1953,-70.8793,5,3.322,21.1581
"EN608",2018-01-31 20:01:19,41.1954,-70.8795,5,3.294,21.1511
"EN608",2018-01-31 20:01:30,41.1955,-70.8797,5,3.33,21.0756
"EN608",2018-01-31 20:01:41,41.1955,-70.8799,5,3.26,21.0959
"EN608",2018-01-31 20:01:53,41.1956,-70.8801,5,3.203,21.1013
"EN608",2018-01-31 20:02:04,41.1956,-70.8803,5,3.221,21.0859
"EN608",2018-01-31 20:02:16,41.1957,-70.8804,5,3.231,21.0933
"EN608",2018-01-31 20:02:27,41.1957,-70.8806,5,3.297,21.0942
"EN608",2018-01-31 20:02:38,41.1958,-70.8808,5,3.295,21.1064
"EN608",2018-01-31 20:02:50,41.1958,-70.8809,5,3.3,21.1684
"EN608",2018-01-31 20:03:01,41.1959,-70.8811,5,3.32,21.0835
"EN608",2018-01-31 20:03:12,41.196,-70.8813,5,3.295,21.0986
"EN608",2018-01-31 20:03:24,41.196,-70.8815,5,3.221,21.1144
"EN608",2018-01-31 20:03:35,41.1961,-70.8816,5,3.259,21.0815
"EN608",2018-01-31 20:03:46,41.1961,-70.8818,5,3.203,21.0922
"EN608",2018-01-31 20:03:58,41.1962,-70.882,5,3.147,21.1225
"EN608",2018-01-31 20:04:09,41.1962,-70.8821,5,3.147,21.0415
"EN608",2018-01-31 20:04:21,41.1963,-70.8822,5,3.321,21.0568
"EN608",2018-01-31 20:04:32,41.1964,-70.8823,5,3.424,21.0811
"EN608",2018-01-31 20:04:43,41.1964,-70.8824,5,3.444,21.2708
"EN608",2018-01-31 20:04:55,41.1965,-70.8826,5,3.444,21.2276
"EN608",2018-01-31 20:05:06,41.1965,-70.8827,5,3.436,21.0614
"EN608",2018-01-31 20:05:17,41.1966,-70.8827,5,3.214,21.0571
"EN608",2018-01-31 20:05:29,41.1966,-70.8828,5,3.039,21.0733
"EN608",2018-01-31 20:05:40,41.1967,-70.8829,5,3.074,21.0431
"EN608",2018-01-31 20:05:51,41.1968,-70.883,5,3.029,21.0489
"EN608",2018-01-31 20:06:03,41.1968,-70.8831,5,3.023,21.0975
"EN608",2018-01-31 20:06:14,41.1969,-70.8832,5,3.068,21.0115
"EN608",2018-01-31 20:06:26,41.1969,-70.8833,5,3.121,21.0667
"EN608",2018-01-31 20:06:37,41.197,-70.8833,5,2.966,21.0894
"EN608",2018-01-31 20:06:48,41.197,-70.8834,5,3.043,21.1027
"EN608",2018-01-31 20:07:00,41.1971,-70.8835,5,2.999,20.9393
"EN608",2018-01-31 20:07:11,41.1971,-70.8836,5,2.995,21.0896
"EN608",2018-01-31 20:07:22,41.1972,-70.8836,5,3.012,21.0217
"EN608",2018-01-31 20:07:34,41.1972,-70.8837,5,3.167,21.0862
"EN608",2018-01-31 20:07:45,41.1972,-70.8838,5,3.128,21.1198
"EN608",2018-01-31 20:07:56,41.1973,-70.8839,5,3.081,21.0976
"EN608",2018-01-31 20:08:08,41.1973,-70.884,5,3.077,21.049
"EN608",2018-01-31 20:08:19,41.1973,-70.8841,5,3.049,20.9741
"EN608",2018-01-31 20:08:31,41.1973,-70.8842,5,2.99,21.082
"EN608",2018-01-31 20:08:42,41.1973,-70.8843,5,3.015,21.0911
"EN608",2018-01-31 20:08:53,41.1973,-70.8844,5,3.087,21.0373
"EN608",2018-01-31 20:09:05,41.1973,-70.8845,5,3.032,21.0752
"EN608",2018-01-31 20:09:16,41.1972,-70.8846,5,2.995,21.0472
"EN608",2018-01-31 20:09:27,41.1972,-70.8846,5,3.017,21.0257
"EN608",2018-01-31 20:09:39,41.1972,-70.8847,5,3.001,21.0533
"EN608",2018-01-31 20:09:50,41.1971,-70.8848,5,3.013,21.0596
"EN608",2018-01-31 20:10:01,41.1971,-70.8848,5,2.964,21.0594
"EN608",2018-01-31 20:10:13,41.1971,-70.8848,5,2.935,21.0595
"EN608",2018-01-31 20:10:24,41.1971,-70.8849,5,2.889,20.9754
"EN608",2018-01-31 20:10:36,41.197,-70.8849,5,2.767,21.0232
"EN608",2018-01-31 20:10:47,41.197,-70.885,5,2.659,21.0134
"EN608",2018-01-31 20:10:58,41.197,-70.885,5,2.703,20.9346
"EN608",2018-01-31 20:11:10,41.197,-70.885,5,2.546,20.9485
"EN608",2018-01-31 20:11:21,41.1969,-70.885,5,2.492,21.0203
"EN608",2018-01-31 20:11:32,41.1969,-70.8849,5,2.434,20.8629
"EN608",2018-01-31 20:11:44,41.1969,-70.8849,5,2.371,20.9578
"EN608",2018-01-31 20:11:55,41.1968,-70.8849,5,2.247,20.8759
"EN608",2018-01-31 20:12:06,41.1968,-70.8849,5,2.315,20.8844
"EN608",2018-01-31 20:12:18,41.1968,-70.8849,5,2.256,20.8935
"EN608",2018-01-31 20:12:29,41.1968,-70.8849,5,2.253,20.9323
"EN608",2018-01-31 20:12:41,41.1968,-70.8848,5,2.253,20.8979
"EN608",2018-01-31 20:12:52,41.1968,-70.8848,5,2.247,20.8724
"EN608",2018-01-31 20:13:03,41.1968,-70.8848,5,2.158,20.884
"EN608",2018-01-31 20:13:15,41.1968,-70.8848,5,2.051,20.8873
"EN608",2018-01-31 20:13:26,41.1968,-70.8848,5,2.054,20.8418
"EN608",2018-01-31 20:13:37,41.1968,-70.8847,5,1.997,20.7886
"EN608",2018-01-31 20:13:49,41.1968,-70.8847,5,1.937,20.8759
"EN608",2018-01-31 20:14:00,41.1968,-70.8847,5,1.909,20.8254
"EN608",2018-01-31 20:14:11,41.1968,-70.8847,5,1.919,20.8259
"EN608",2018-01-31 20:14:23,41.1968,-70.8847,5,1.811,20.8136
"EN608",2018-01-31 20:14:34,41.1969,-70.8846,5,1.775,20.7988
