"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","depth","ncp","k"
"EN608",2018-01-31 19:10:10,41.197,-70.8808,5,63.08,6.04
"EN608",2018-01-31 19:10:22,41.197,-70.8808,5,60.56,6.04
"EN608",2018-01-31 19:10:33,41.197,-70.8807,5,60.43,6.04
"EN608",2018-01-31 19:10:44,41.197,-70.8807,5,59.64,6.04
"EN608",2018-01-31 19:10:56,41.197,-70.8807,5,58.46,6.04
"EN608",2018-01-31 19:11:07,41.197,-70.8807,5,58.98,6.04
"EN608",2018-01-31 19:11:19,41.197,-70.8806,5,60.15,6.04
"EN608",2018-01-31 19:11:30,41.197,-70.8806,5,59.58,6.04
"EN608",2018-01-31 19:11:41,41.1969,-70.8806,5,61.2,6.04
"EN608",2018-01-31 19:11:53,41.1969,-70.8805,5,60.74,6.04
"EN608",2018-01-31 19:12:04,41.1969,-70.8805,5,59.88,6.04
"EN608",2018-01-31 19:12:15,41.1969,-70.8805,5,60.51,6.04
"EN608",2018-01-31 19:12:27,41.1969,-70.8805,5,59.47,6.04
"EN608",2018-01-31 19:12:38,41.1969,-70.8804,5,58.31,6.04
"EN608",2018-01-31 19:12:49,41.1969,-70.8804,5,59.68,6.04
"EN608",2018-01-31 19:13:01,41.1969,-70.8804,5,60.49,6.04
"EN608",2018-01-31 19:13:12,41.1969,-70.8804,5,59.62,6.04
"EN608",2018-01-31 19:13:24,41.1969,-70.8804,5,60.66,6.04
"EN608",2018-01-31 19:13:35,41.1968,-70.8803,5,61.35,6.04
"EN608",2018-01-31 19:13:46,41.1968,-70.8803,5,59.88,6.04
"EN608",2018-01-31 19:13:58,41.1968,-70.8803,5,58.37,6.04
"EN608",2018-01-31 19:14:09,41.1968,-70.8803,5,58.69,6.04
"EN608",2018-01-31 19:14:20,41.1968,-70.8803,5,59.29,6.04
"EN608",2018-01-31 19:14:32,41.1968,-70.8802,5,59.11,6.04
"EN608",2018-01-31 19:14:43,41.1968,-70.8802,5,59.16,6.04
"EN608",2018-01-31 19:14:55,41.1968,-70.8802,5,60.57,6.04
"EN608",2018-01-31 19:15:06,41.1968,-70.8802,5,59.88,6.04
"EN608",2018-01-31 19:15:17,41.1968,-70.8802,5,62.75,6.04
"EN608",2018-01-31 19:15:29,41.1968,-70.8802,5,64.1,6.04
"EN608",2018-01-31 19:15:40,41.1968,-70.8801,5,64.79,6.04
"EN608",2018-01-31 19:15:51,41.1968,-70.8801,5,63.92,6.04
"EN608",2018-01-31 19:16:03,41.1968,-70.8801,5,66.15,6.04
"EN608",2018-01-31 19:16:14,41.1968,-70.8801,5,63.74,6.04
"EN608",2018-01-31 19:16:25,41.1968,-70.8801,5,61.65,6.04
"EN608",2018-01-31 19:16:37,41.1967,-70.88,5,61.21,6.04
"EN608",2018-01-31 19:16:48,41.1967,-70.88,5,61.95,6.04
"EN608",2018-01-31 19:17:00,41.1967,-70.88,5,60.87,6.04
"EN608",2018-01-31 19:17:11,41.1967,-70.88,5,60.21,6.04
"EN608",2018-01-31 19:17:22,41.1967,-70.88,5,60.5,6.04
"EN608",2018-01-31 19:17:34,41.1967,-70.8799,5,61.57,6.04
"EN608",2018-01-31 19:17:45,41.1967,-70.8799,5,61.42,6.04
"EN608",2018-01-31 19:17:56,41.1967,-70.8799,5,62.37,6.04
"EN608",2018-01-31 19:18:08,41.1967,-70.8799,5,63.01,6.04
"EN608",2018-01-31 19:18:19,41.1967,-70.8799,5,63.71,6.04
"EN608",2018-01-31 19:18:30,41.1967,-70.8799,5,62.76,6.04
"EN608",2018-01-31 19:18:42,41.1967,-70.8798,5,63.08,6.04
"EN608",2018-01-31 19:18:53,41.1967,-70.8798,5,61.85,6.04
"EN608",2018-01-31 19:19:05,41.1967,-70.8798,5,61.56,6.04
"EN608",2018-01-31 19:19:16,41.1967,-70.8798,5,58.81,6.04
"EN608",2018-01-31 19:19:27,41.1967,-70.8798,5,59.34,6.04
"EN608",2018-01-31 19:19:39,41.1966,-70.8797,5,60.9,6.04
"EN608",2018-01-31 19:19:50,41.1966,-70.8797,5,60.6,6.04
"EN608",2018-01-31 19:20:01,41.1966,-70.8797,5,61.65,6.04
"EN608",2018-01-31 19:20:13,41.1966,-70.8797,5,64.19,6.04
"EN608",2018-01-31 19:20:24,41.1966,-70.8797,5,63.66,6.04
"EN608",2018-01-31 19:20:35,41.1966,-70.8796,5,62.23,6.04
"EN608",2018-01-31 19:20:47,41.1966,-70.8796,5,63.11,6.04
"EN608",2018-01-31 19:20:58,41.1966,-70.8796,5,61.04,6.04
"EN608",2018-01-31 19:21:10,41.1966,-70.8796,5,61.48,6.04
"EN608",2018-01-31 19:21:21,41.1966,-70.8796,5,61.37,6.04
"EN608",2018-01-31 19:21:32,41.1966,-70.8795,5,60.3,6.04
"EN608",2018-01-31 19:21:44,41.1966,-70.8795,5,58.09,6.04
"EN608",2018-01-31 19:21:55,41.1966,-70.8795,5,58.4,6.04
"EN608",2018-01-31 19:22:06,41.1966,-70.8795,5,58.6,6.04
"EN608",2018-01-31 19:22:18,41.1966,-70.8795,5,58.27,6.04
"EN608",2018-01-31 19:22:29,41.1966,-70.8795,5,58.85,6.04
"EN608",2018-01-31 19:22:40,41.1965,-70.8794,5,60.2,6.03
"EN608",2018-01-31 19:22:52,41.1965,-70.8794,5,60.7,6.03
"EN608",2018-01-31 19:23:03,41.1965,-70.8794,5,58.99,6.03
"EN608",2018-01-31 19:23:15,41.1965,-70.8794,5,58.95,6.03
"EN608",2018-01-31 19:23:26,41.1965,-70.8794,5,58.92,6.03
"EN608",2018-01-31 19:23:37,41.1965,-70.8793,5,58.47,6.03
"EN608",2018-01-31 19:23:49,41.1965,-70.8793,5,58.77,6.03
"EN608",2018-01-31 19:24:00,41.1965,-70.8793,5,60.13,6.03
"EN608",2018-01-31 19:24:11,41.1965,-70.8793,5,60.99,6.03
"EN608",2018-01-31 19:24:23,41.1965,-70.8793,5,61.05,6.03
"EN608",2018-01-31 19:24:34,41.1965,-70.8792,5,62.28,6.03
"EN608",2018-01-31 19:24:45,41.1965,-70.8792,5,62.83,6.03
"EN608",2018-01-31 19:24:57,41.1965,-70.8792,5,63.15,6.03
"EN608",2018-01-31 19:25:08,41.1965,-70.8792,5,62.95,6.03
"EN608",2018-01-31 19:25:20,41.1965,-70.8792,5,62.43,6.03
"EN608",2018-01-31 19:25:31,41.1965,-70.8791,5,61.52,6.02
"EN608",2018-01-31 19:25:42,41.1965,-70.8791,5,61.13,6.02
"EN608",2018-01-31 19:25:54,41.1965,-70.8791,5,61.48,6.02
"EN608",2018-01-31 19:26:05,41.1965,-70.8791,5,61.29,6.02
"EN608",2018-01-31 19:26:16,41.1965,-70.8791,5,62.33,6.02
"EN608",2018-01-31 19:26:28,41.1965,-70.8791,5,63.03,6.02
"EN608",2018-01-31 19:26:39,41.1965,-70.8791,5,62.59,6.02
"EN608",2018-01-31 19:26:50,41.1965,-70.8791,5,61.53,6.02
"EN608",2018-01-31 19:27:02,41.1965,-70.8791,5,62.86,6.02
"EN608",2018-01-31 19:27:13,41.1965,-70.8791,5,62.27,6.02
"EN608",2018-01-31 19:27:25,41.1965,-70.8791,5,61.71,6.02
"EN608",2018-01-31 19:27:36,41.1964,-70.879,5,61.38,6.02
"EN608",2018-01-31 19:27:47,41.1964,-70.879,5,60.95,6.02
"EN608",2018-01-31 19:27:59,41.1964,-70.879,5,58.98,6.02
"EN608",2018-01-31 19:28:10,41.1964,-70.879,5,59.27,6.02
"EN608",2018-01-31 19:28:21,41.1964,-70.879,5,59.27,6.01
"EN608",2018-01-31 19:28:33,41.1964,-70.8789,5,58.95,6.01
"EN608",2018-01-31 19:28:44,41.1964,-70.8789,5,58.68,6.01
"EN608",2018-01-31 19:28:55,41.1964,-70.8789,5,61.96,6.01
"EN608",2018-01-31 19:29:07,41.1964,-70.8789,5,59.4,6.01
"EN608",2018-01-31 19:29:18,41.1964,-70.8789,5,60.28,6.01
"EN608",2018-01-31 19:29:30,41.1964,-70.8788,5,61.09,6.01
"EN608",2018-01-31 19:29:41,41.1964,-70.8788,5,61.51,6.01
"EN608",2018-01-31 19:29:52,41.1964,-70.8788,5,58.86,6.01
"EN608",2018-01-31 19:30:04,41.1964,-70.8788,5,61.35,6.01
"EN608",2018-01-31 19:30:15,41.1964,-70.8788,5,60.89,6.01
"EN608",2018-01-31 19:30:26,41.1964,-70.8788,5,61.24,6.01
"EN608",2018-01-31 19:30:38,41.1964,-70.8787,5,62.27,6.01
"EN608",2018-01-31 19:30:49,41.1964,-70.8787,5,62.64,6.01
"EN608",2018-01-31 19:31:00,41.1964,-70.8787,5,62.88,6.01
"EN608",2018-01-31 19:31:12,41.1964,-70.8787,5,63.77,6
"EN608",2018-01-31 19:31:23,41.1964,-70.8787,5,64.01,6
"EN608",2018-01-31 19:31:35,41.1964,-70.8786,5,62.44,6
"EN608",2018-01-31 19:31:46,41.1964,-70.8786,5,61.97,6
"EN608",2018-01-31 19:31:57,41.1964,-70.8786,5,62.02,6
"EN608",2018-01-31 19:32:09,41.1964,-70.8786,5,62.32,6
"EN608",2018-01-31 19:32:20,41.1964,-70.8786,5,64.06,6
"EN608",2018-01-31 19:32:31,41.1964,-70.8786,5,65.38,6
"EN608",2018-01-31 19:32:43,41.1964,-70.8786,5,64.57,6
"EN608",2018-01-31 19:32:54,41.1964,-70.8786,5,64.29,6
"EN608",2018-01-31 19:33:05,41.1964,-70.8786,5,62.99,6
"EN608",2018-01-31 19:33:17,41.1964,-70.8786,5,61.51,6
"EN608",2018-01-31 19:33:28,41.1964,-70.8786,5,63.81,6
"EN608",2018-01-31 19:33:40,41.1963,-70.8785,5,65.23,5.99
"EN608",2018-01-31 19:33:51,41.1963,-70.8785,5,65.58,5.99
"EN608",2018-01-31 19:34:02,41.1963,-70.8785,5,65.38,5.99
"EN608",2018-01-31 19:34:14,41.1963,-70.8785,5,66.04,5.99
"EN608",2018-01-31 19:34:25,41.1963,-70.8785,5,64.32,5.99
"EN608",2018-01-31 19:34:36,41.1963,-70.8784,5,62.79,5.99
"EN608",2018-01-31 19:34:48,41.1963,-70.8784,5,62.5,5.99
"EN608",2018-01-31 19:34:59,41.1963,-70.8784,5,61.87,5.99
"EN608",2018-01-31 19:35:10,41.1963,-70.8784,5,60.04,5.99
"EN608",2018-01-31 19:35:22,41.1963,-70.8784,5,59,5.99
"EN608",2018-01-31 19:35:33,41.1963,-70.8784,5,60.39,5.99
"EN608",2018-01-31 19:35:45,41.1963,-70.8784,5,59.88,5.99
"EN608",2018-01-31 19:35:56,41.1963,-70.8784,5,63.51,5.98
"EN608",2018-01-31 19:36:07,41.1963,-70.8784,5,64.03,5.98
"EN608",2018-01-31 19:36:19,41.1963,-70.8784,5,63.22,5.98
"EN608",2018-01-31 19:36:30,41.1963,-70.8783,5,63.05,5.98
"EN608",2018-01-31 19:36:41,41.1964,-70.8783,5,63.19,5.98
"EN608",2018-01-31 19:36:53,41.1964,-70.8783,5,62.05,5.98
"EN608",2018-01-31 19:37:04,41.1964,-70.8783,5,59.06,5.98
"EN608",2018-01-31 19:37:15,41.1964,-70.8783,5,60.06,5.98
"EN608",2018-01-31 19:37:27,41.1964,-70.8783,5,59.57,5.98
"EN608",2018-01-31 19:37:38,41.1964,-70.8782,5,60.03,5.98
"EN608",2018-01-31 19:37:50,41.1964,-70.8782,5,58.3,5.98
"EN608",2018-01-31 19:38:01,41.1964,-70.8782,5,60.64,5.98
"EN608",2018-01-31 19:38:12,41.1964,-70.8782,5,62.62,5.97
"EN608",2018-01-31 19:38:24,41.1964,-70.8782,5,63.26,5.97
"EN608",2018-01-31 19:38:35,41.1964,-70.8782,5,63.12,5.97
"EN608",2018-01-31 19:38:46,41.1964,-70.8782,5,63.51,5.97
"EN608",2018-01-31 19:38:58,41.1964,-70.8782,5,63.83,5.97
"EN608",2018-01-31 19:39:09,41.1964,-70.8782,5,61.16,5.97
"EN608",2018-01-31 19:39:20,41.1964,-70.8782,5,60.52,5.97
"EN608",2018-01-31 19:39:32,41.1964,-70.8781,5,60.83,5.97
"EN608",2018-01-31 19:39:43,41.1964,-70.8781,5,59.6,5.97
"EN608",2018-01-31 19:39:55,41.1964,-70.8781,5,59.41,5.97
"EN608",2018-01-31 19:40:06,41.1964,-70.8781,5,60.17,5.97
"EN608",2018-01-31 19:40:17,41.1964,-70.8781,5,60.5,5.97
"EN608",2018-01-31 19:40:29,41.1964,-70.8781,5,59.98,5.96
"EN608",2018-01-31 19:40:40,41.1964,-70.878,5,60.37,5.96
"EN608",2018-01-31 19:40:51,41.1964,-70.878,5,59.93,5.96
"EN608",2018-01-31 19:41:03,41.1964,-70.878,5,62.82,5.96
"EN608",2018-01-31 19:41:14,41.1964,-70.878,5,62.55,5.96
"EN608",2018-01-31 19:41:25,41.1964,-70.878,5,62.48,5.96
"EN608",2018-01-31 19:41:37,41.1964,-70.878,5,63.78,5.96
"EN608",2018-01-31 19:41:48,41.1964,-70.878,5,65.17,5.96
"EN608",2018-01-31 19:42:00,41.1964,-70.878,5,62.42,5.96
"EN608",2018-01-31 19:42:11,41.1964,-70.878,5,62.7,5.96
"EN608",2018-01-31 19:42:22,41.1964,-70.878,5,63.07,5.96
"EN608",2018-01-31 19:42:34,41.1964,-70.8779,5,62.02,5.96
"EN608",2018-01-31 19:42:45,41.1964,-70.8779,5,60.65,5.95
"EN608",2018-01-31 19:42:56,41.1964,-70.8779,5,60.68,5.95
"EN608",2018-01-31 19:43:08,41.1964,-70.8779,5,60.43,5.95
"EN608",2018-01-31 19:43:19,41.1964,-70.8779,5,59.34,5.95
"EN608",2018-01-31 19:43:30,41.1964,-70.8778,5,60,5.95
"EN608",2018-01-31 19:43:42,41.1964,-70.8778,5,61.08,5.95
"EN608",2018-01-31 19:43:53,41.1964,-70.8778,5,61.29,5.95
"EN608",2018-01-31 19:44:05,41.1964,-70.8778,5,62.01,5.95
"EN608",2018-01-31 19:44:16,41.1964,-70.8778,5,62.34,5.95
"EN608",2018-01-31 19:44:27,41.1964,-70.8778,5,61.56,5.95
"EN608",2018-01-31 19:44:39,41.1964,-70.8777,5,61.26,5.95
"EN608",2018-01-31 19:44:50,41.1964,-70.8777,5,61.44,5.94
"EN608",2018-01-31 19:45:01,41.1964,-70.8777,5,61.36,5.94
"EN608",2018-01-31 19:45:13,41.1964,-70.8777,5,61.87,5.94
"EN608",2018-01-31 19:45:24,41.1964,-70.8777,5,62.72,5.94
"EN608",2018-01-31 19:45:35,41.1965,-70.8777,5,62.39,5.94
"EN608",2018-01-31 19:45:47,41.1965,-70.8777,5,60.57,5.94
"EN608",2018-01-31 19:45:58,41.1965,-70.8777,5,60.5,5.94
"EN608",2018-01-31 19:46:10,41.1965,-70.8777,5,60.34,5.94
"EN608",2018-01-31 19:46:21,41.1965,-70.8777,5,59.86,5.94
"EN608",2018-01-31 19:46:32,41.1965,-70.8776,5,60.18,5.94
"EN608",2018-01-31 19:46:44,41.1965,-70.8776,5,62.43,5.94
"EN608",2018-01-31 19:46:55,41.1965,-70.8776,5,61.9,5.93
"EN608",2018-01-31 19:47:06,41.1965,-70.8776,5,62.39,5.93
"EN608",2018-01-31 19:47:18,41.1965,-70.8776,5,62.4,5.93
"EN608",2018-01-31 19:47:29,41.1965,-70.8776,5,63.05,5.93
"EN608",2018-01-31 19:47:40,41.1965,-70.8776,5,61.86,5.93
"EN608",2018-01-31 19:47:52,41.1965,-70.8776,5,63.28,5.93
"EN608",2018-01-31 19:48:03,41.1965,-70.8776,5,62.56,5.93
"EN608",2018-01-31 19:48:15,41.1965,-70.8776,5,62.77,5.93
"EN608",2018-01-31 19:48:26,41.1965,-70.8776,5,61.73,5.93
"EN608",2018-01-31 19:48:37,41.1966,-70.8776,5,61.16,5.93
"EN608",2018-01-31 19:48:49,41.1966,-70.8776,5,59.52,5.93
"EN608",2018-01-31 19:49:00,41.1966,-70.8776,5,60.19,5.92
"EN608",2018-01-31 19:49:11,41.1966,-70.8776,5,60.39,5.92
"EN608",2018-01-31 19:49:23,41.1966,-70.8776,5,61.29,5.92
"EN608",2018-01-31 19:49:34,41.1966,-70.8775,5,62.34,5.92
"EN608",2018-01-31 19:49:45,41.1966,-70.8775,5,61.81,5.92
"EN608",2018-01-31 19:49:57,41.1966,-70.8775,5,60.92,5.92
"EN608",2018-01-31 19:50:08,41.1966,-70.8775,5,60.51,5.92
"EN608",2018-01-31 19:50:20,41.1966,-70.8775,5,59.33,5.92
"EN608",2018-01-31 19:50:31,41.1966,-70.8774,5,58.59,5.92
"EN608",2018-01-31 19:50:42,41.1966,-70.8774,5,59.93,5.92
"EN608",2018-01-31 19:50:54,41.1966,-70.8774,5,60.41,5.92
"EN608",2018-01-31 19:51:05,41.1966,-70.8774,5,60.47,5.91
"EN608",2018-01-31 19:51:16,41.1966,-70.8774,5,61.92,5.91
"EN608",2018-01-31 19:51:28,41.1966,-70.8774,5,62.12,5.91
"EN608",2018-01-31 19:51:39,41.1966,-70.8774,5,59.78,5.91
"EN608",2018-01-31 19:51:50,41.1966,-70.8774,5,58.46,5.91
"EN608",2018-01-31 19:52:02,41.1966,-70.8774,5,58,5.91
"EN608",2018-01-31 19:52:13,41.1966,-70.8774,5,57.47,5.91
"EN608",2018-01-31 19:52:25,41.1966,-70.8774,5,57.1,5.91
"EN608",2018-01-31 19:52:36,41.1966,-70.8773,5,58.83,5.91
"EN608",2018-01-31 19:52:47,41.1966,-70.8773,5,59.85,5.91
"EN608",2018-01-31 19:52:59,41.1966,-70.8773,5,60.75,5.91
"EN608",2018-01-31 19:53:10,41.1966,-70.8773,5,60.53,5.91
"EN608",2018-01-31 19:53:21,41.1966,-70.8773,5,59.91,5.9
"EN608",2018-01-31 19:53:33,41.1966,-70.8772,5,60.2,5.9
"EN608",2018-01-31 19:53:44,41.1966,-70.8772,5,60.69,5.9
"EN608",2018-01-31 19:53:55,41.1966,-70.8772,5,59.85,5.9
"EN608",2018-01-31 19:54:07,41.1966,-70.8772,5,59.65,5.9
"EN608",2018-01-31 19:54:18,41.1966,-70.8772,5,63.59,5.9
"EN608",2018-01-31 19:54:30,41.1966,-70.8772,5,64.53,5.9
"EN608",2018-01-31 19:54:41,41.1967,-70.8771,5,63.3,5.9
"EN608",2018-01-31 19:54:52,41.1967,-70.8771,5,64.01,5.9
"EN608",2018-01-31 19:55:04,41.1967,-70.8771,5,64.09,5.9
"EN608",2018-01-31 19:55:15,41.1967,-70.8771,5,61.06,5.9
"EN608",2018-01-31 19:55:26,41.1967,-70.8771,5,60.95,5.9
"EN608",2018-01-31 19:55:38,41.1967,-70.877,5,61.85,5.9
"EN608",2018-01-31 19:55:49,41.1967,-70.877,5,62.23,5.9
"EN608",2018-01-31 19:56:00,41.1967,-70.877,5,62.55,5.89
"EN608",2018-01-31 19:56:12,41.1967,-70.877,5,62.13,5.89
"EN608",2018-01-31 19:56:23,41.1967,-70.877,5,61.84,5.89
"EN608",2018-01-31 19:56:35,41.1967,-70.8769,5,61.57,5.89
"EN608",2018-01-31 19:56:46,41.1967,-70.8769,5,61.37,5.89
"EN608",2018-01-31 19:56:57,41.1967,-70.8769,5,60.73,5.89
"EN608",2018-01-31 19:57:09,41.1966,-70.8769,5,61.55,5.89
"EN608",2018-01-31 19:57:20,41.1966,-70.8768,5,61.4,5.89
"EN608",2018-01-31 19:57:31,41.1965,-70.8768,5,63.8,5.89
"EN608",2018-01-31 19:57:43,41.1964,-70.8768,5,65.24,5.89
"EN608",2018-01-31 19:57:54,41.1963,-70.8767,5,66.79,5.89
"EN608",2018-01-31 19:58:06,41.1962,-70.8767,5,67.36,5.89
"EN608",2018-01-31 19:58:17,41.1961,-70.8768,5,66.58,5.89
"EN608",2018-01-31 19:58:28,41.196,-70.8769,5,66.44,5.89
"EN608",2018-01-31 19:58:40,41.1959,-70.877,5,62.17,5.88
"EN608",2018-01-31 19:58:51,41.1958,-70.877,5,61.78,5.88
"EN608",2018-01-31 19:59:02,41.1957,-70.8771,5,61.86,5.88
"EN608",2018-01-31 19:59:14,41.1956,-70.8774,5,62.59,5.88
"EN608",2018-01-31 19:59:25,41.1955,-70.8776,5,61.16,5.88
"EN608",2018-01-31 19:59:36,41.1955,-70.8778,5,63.35,5.88
"EN608",2018-01-31 19:59:48,41.1954,-70.878,5,63.23,5.88
"EN608",2018-01-31 19:59:59,41.1953,-70.8782,5,63.59,5.88
"EN608",2018-01-31 20:00:11,41.1953,-70.8784,5,64.59,5.88
"EN608",2018-01-31 20:00:22,41.1953,-70.8786,5,65.64,5.88
"EN608",2018-01-31 20:00:33,41.1953,-70.8787,5,65.97,5.88
"EN608",2018-01-31 20:00:45,41.1953,-70.879,5,67.34,5.88
"EN608",2018-01-31 20:00:56,41.1953,-70.8791,5,68.13,5.88
"EN608",2018-01-31 20:01:07,41.1953,-70.8793,5,67.02,5.88
"EN608",2018-01-31 20:01:19,41.1954,-70.8795,5,66.46,5.87
"EN608",2018-01-31 20:01:30,41.1955,-70.8797,5,67.2,5.87
"EN608",2018-01-31 20:01:41,41.1955,-70.8799,5,65.77,5.87
"EN608",2018-01-31 20:01:53,41.1956,-70.8801,5,64.63,5.87
"EN608",2018-01-31 20:02:04,41.1956,-70.8803,5,64.99,5.87
"EN608",2018-01-31 20:02:16,41.1957,-70.8804,5,65.19,5.87
"EN608",2018-01-31 20:02:27,41.1957,-70.8806,5,66.51,5.87
"EN608",2018-01-31 20:02:38,41.1958,-70.8808,5,66.45,5.87
"EN608",2018-01-31 20:02:50,41.1958,-70.8809,5,66.54,5.87
"EN608",2018-01-31 20:03:01,41.1959,-70.8811,5,66.93,5.87
"EN608",2018-01-31 20:03:12,41.196,-70.8813,5,66.43,5.87
"EN608",2018-01-31 20:03:24,41.196,-70.8815,5,64.91,5.87
"EN608",2018-01-31 20:03:35,41.1961,-70.8816,5,65.66,5.86
"EN608",2018-01-31 20:03:46,41.1961,-70.8818,5,64.52,5.86
"EN608",2018-01-31 20:03:58,41.1962,-70.882,5,63.37,5.86
"EN608",2018-01-31 20:04:09,41.1962,-70.8821,5,63.35,5.86
"EN608",2018-01-31 20:04:21,41.1963,-70.8822,5,66.86,5.86
"EN608",2018-01-31 20:04:32,41.1964,-70.8823,5,68.92,5.86
"EN608",2018-01-31 20:04:43,41.1964,-70.8824,5,69.3,5.86
"EN608",2018-01-31 20:04:55,41.1965,-70.8826,5,69.3,5.86
"EN608",2018-01-31 20:05:06,41.1965,-70.8827,5,69.13,5.86
"EN608",2018-01-31 20:05:17,41.1966,-70.8827,5,64.64,5.86
"EN608",2018-01-31 20:05:29,41.1966,-70.8828,5,61.11,5.86
"EN608",2018-01-31 20:05:40,41.1967,-70.8829,5,61.81,5.85
"EN608",2018-01-31 20:05:51,41.1968,-70.883,5,60.9,5.85
"EN608",2018-01-31 20:06:03,41.1968,-70.8831,5,60.76,5.85
"EN608",2018-01-31 20:06:14,41.1969,-70.8832,5,61.66,5.85
"EN608",2018-01-31 20:06:26,41.1969,-70.8833,5,62.72,5.85
"EN608",2018-01-31 20:06:37,41.197,-70.8833,5,59.6,5.85
"EN608",2018-01-31 20:06:48,41.197,-70.8834,5,61.13,5.85
"EN608",2018-01-31 20:07:00,41.1971,-70.8835,5,60.23,5.85
"EN608",2018-01-31 20:07:11,41.1971,-70.8836,5,60.16,5.85
"EN608",2018-01-31 20:07:22,41.1972,-70.8836,5,60.49,5.85
"EN608",2018-01-31 20:07:34,41.1972,-70.8837,5,63.59,5.85
"EN608",2018-01-31 20:07:45,41.1972,-70.8838,5,62.78,5.85
"EN608",2018-01-31 20:07:56,41.1973,-70.8839,5,61.83,5.84
"EN608",2018-01-31 20:08:08,41.1973,-70.884,5,61.74,5.84
"EN608",2018-01-31 20:08:19,41.1973,-70.8841,5,61.16,5.84
"EN608",2018-01-31 20:08:31,41.1973,-70.8842,5,59.97,5.84
"EN608",2018-01-31 20:08:42,41.1973,-70.8843,5,60.47,5.84
"EN608",2018-01-31 20:08:53,41.1973,-70.8844,5,61.89,5.84
"EN608",2018-01-31 20:09:05,41.1973,-70.8845,5,60.77,5.84
"EN608",2018-01-31 20:09:16,41.1972,-70.8846,5,60.02,5.84
"EN608",2018-01-31 20:09:27,41.1972,-70.8846,5,60.45,5.84
"EN608",2018-01-31 20:09:39,41.1972,-70.8847,5,60.13,5.84
"EN608",2018-01-31 20:09:50,41.1971,-70.8848,5,60.36,5.84
"EN608",2018-01-31 20:10:01,41.1971,-70.8848,5,59.37,5.83
"EN608",2018-01-31 20:10:13,41.1971,-70.8848,5,58.77,5.83
"EN608",2018-01-31 20:10:24,41.1971,-70.8849,5,57.85,5.83
"EN608",2018-01-31 20:10:36,41.197,-70.8849,5,55.4,5.83
"EN608",2018-01-31 20:10:47,41.197,-70.885,5,53.22,5.83
"EN608",2018-01-31 20:10:58,41.197,-70.885,5,54.09,5.83
"EN608",2018-01-31 20:11:10,41.197,-70.885,5,50.94,5.83
"EN608",2018-01-31 20:11:21,41.1969,-70.885,5,49.85,5.83
"EN608",2018-01-31 20:11:32,41.1969,-70.8849,5,48.69,5.83
"EN608",2018-01-31 20:11:44,41.1969,-70.8849,5,47.42,5.83
"EN608",2018-01-31 20:11:55,41.1968,-70.8849,5,44.93,5.83
"EN608",2018-01-31 20:12:06,41.1968,-70.8849,5,46.29,5.83
"EN608",2018-01-31 20:12:18,41.1968,-70.8849,5,45.11,5.82
"EN608",2018-01-31 20:12:29,41.1968,-70.8849,5,45.03,5.82
"EN608",2018-01-31 20:12:41,41.1968,-70.8848,5,45.02,5.82
"EN608",2018-01-31 20:12:52,41.1968,-70.8848,5,44.89,5.82
"EN608",2018-01-31 20:13:03,41.1968,-70.8848,5,43.12,5.82
"EN608",2018-01-31 20:13:15,41.1968,-70.8848,5,40.98,5.82
"EN608",2018-01-31 20:13:26,41.1968,-70.8848,5,41.04,5.82
"EN608",2018-01-31 20:13:37,41.1968,-70.8847,5,39.89,5.82
"EN608",2018-01-31 20:13:49,41.1968,-70.8847,5,38.68,5.82
"EN608",2018-01-31 20:14:00,41.1968,-70.8847,5,38.13,5.82
"EN608",2018-01-31 20:14:11,41.1968,-70.8847,5,38.32,5.82
"EN608",2018-01-31 20:14:23,41.1968,-70.8847,5,36.16,5.81
"EN608",2018-01-31 20:14:34,41.1969,-70.8846,5,35.43,5.81
"EN608",2018-01-31 20:14:46,41.1969,-70.8846,5,34.56,5.81
"EN608",2018-01-31 20:14:57,41.1969,-70.8846,5,33.8,5.81
"EN608",2018-01-31 20:15:08,41.1969,-70.8846,5,32.5,5.81
"EN608",2018-01-31 20:15:20,41.1969,-70.8846,5,32.95,5.81
"EN608",2018-01-31 20:15:31,41.197,-70.8846,5,30.13,5.81
"EN608",2018-01-31 20:15:42,41.197,-70.8846,5,29.98,5.81
"EN608",2018-01-31 20:15:54,41.197,-70.8846,5,29.07,5.81
"EN608",2018-01-31 20:16:05,41.197,-70.8846,5,29.66,5.81
"EN608",2018-01-31 20:16:16,41.197,-70.8846,5,28.84,5.8
"EN608",2018-01-31 20:16:28,41.197,-70.8846,5,30.21,5.8
"EN608",2018-01-31 20:16:39,41.197,-70.8845,5,27.92,5.8
"EN608",2018-01-31 20:16:51,41.197,-70.8845,5,27.95,5.8
"EN608",2018-01-31 20:17:02,41.197,-70.8845,5,26.77,5.8
"EN608",2018-01-31 20:17:13,41.197,-70.8845,5,25.73,5.8
"EN608",2018-01-31 20:17:25,41.197,-70.8845,5,24.27,5.8
"EN608",2018-01-31 20:17:36,41.1971,-70.8845,5,24.61,5.8
"EN608",2018-01-31 20:17:47,41.1971,-70.8845,5,25.29,5.8
"EN608",2018-01-31 20:17:59,41.1971,-70.8845,5,23.89,5.8
"EN608",2018-01-31 20:18:10,41.1971,-70.8845,5,23.64,5.8
